city,date,hour,temperature,humidity,pm25,illumination
北京鹫峰国家森林公园,2026-06-09,15:40,30.1,65.4,37.7,53905.9
北京鹫峰国家森林公园,2026-06-09,15:45,29.3,65.6,30.9,57840.1
北京鹫峰国家森林公园,2026-06-09,15:50,28.2,61.7,36.6,54445.3
北京鹫峰国家森林公园,2026-06-09,15:55,30.2,63.3,38.3,49313.2
北京鹫峰国家森林公园,2026-06-09,16:00,28.5,64.5,30.9,48455.0
北京鹫峰国家森林公园,2026-06-09,16:05,28.4,63.1,36.2,47474.6
北京鹫峰国家森林公园,2026-06-09,16:10,27.7,67.6,32.0,52534.2
北京鹫峰国家森林公园,2026-06-09,16:15,27.9,65.0,36.9,49886.6
北京鹫峰国家森林公园,2026-06-09,16:20,28.5,62.5,33.1,40036.1
北京鹫峰国家森林公园,2026-06-09,16:25,28.1,63.6,32.4,43459.3
北京鹫峰国家森林公园,2026-06-09,16:30,28.4,68.9,32.8,43255.6
北京鹫峰国家森林公园,2026-06-09,16:35,28.2,67.6,29.6,40257.3
北京鹫峰国家森林公园,2026-06-09,16:40,27.1,69.1,39.0,37745.1
北京鹫峰国家森林公园,2026-06-09,16:45,28.0,68.0,36.8,35225.6
北京鹫峰国家森林公园,2026-06-09,16:50,26.6,64.4,35.8,41315.5
北京鹫峰国家森林公园,2026-06-09,16:55,27.3,64.9,37.3,36877.7
北京鹫峰国家森林公园,2026-06-09,17:00,26.9,68.5,38.2,31043.2
北京鹫峰国家森林公园,2026-06-09,17:05,26.4,69.2,37.1,31802.0
北京鹫峰国家森林公园,2026-06-09,17:10,25.4,68.1,29.4,35085.8
北京鹫峰国家森林公园,2026-06-09,17:15,27.3,66.9,36.3,31736.5
北京鹫峰国家森林公园,2026-06-09,17:20,25.8,67.9,33.1,30755.3
北京鹫峰国家森林公园,2026-06-09,17:25,25.2,74.0,36.2,29993.9
北京鹫峰国家森林公园,2026-06-09,17:30,26.6,72.4,29.1,25782.0
北京鹫峰国家森林公园,2026-06-09,17:35,24.3,70.1,38.7,23305.1
北京鹫峰国家森林公园,2026-06-09,17:40,25.8,73.2,34.7,24062.9
北京鹫峰国家森林公园,2026-06-09,17:45,26.1,73.3,31.4,20942.0
北京鹫峰国家森林公园,2026-06-09,17:50,25.6,70.1,36.5,21678.5
北京鹫峰国家森林公园,2026-06-09,17:55,23.7,69.9,39.4,18134.1
北京鹫峰国家森林公园,2026-06-09,18:00,25.4,75.2,35.7,18819.1
北京鹫峰国家森林公园,2026-06-09,18:05,24.8,73.6,34.3,15048.3
北京鹫峰国家森林公园,2026-06-09,18:10,24.0,76.5,40.3,15371.6
北京鹫峰国家森林公园,2026-06-09,18:15,24.7,73.6,43.4,15652.7
北京鹫峰国家森林公园,2026-06-09,18:20,24.2,73.3,35.4,12045.3
北京鹫峰国家森林公园,2026-06-09,18:25,24.1,79.1,43.9,12996.5
北京鹫峰国家森林公园,2026-06-09,18:30,24.1,77.2,39.6,9987.0
北京鹫峰国家森林公园,2026-06-09,18:35,22.3,80.3,40.0,8695.7
北京鹫峰国家森林公园,2026-06-09,18:40,22.7,80.3,35.3,7844.7
北京鹫峰国家森林公园,2026-06-09,18:45,22.3,75.1,34.1,8005.1
北京鹫峰国家森林公园,2026-06-09,18:50,21.1,81.5,39.0,6476.3
北京鹫峰国家森林公园,2026-06-09,18:55,22.7,79.9,44.8,5817.6
北京鹫峰国家森林公园,2026-06-09,19:00,22.3,82.3,41.6,4908.0
北京鹫峰国家森林公园,2026-06-09,19:05,21.7,80.3,40.6,3124.3
北京鹫峰国家森林公园,2026-06-09,19:10,21.3,79.1,34.2,2918.6
北京鹫峰国家森林公园,2026-06-09,19:15,20.4,78.6,35.8,1951.4
北京鹫峰国家森林公园,2026-06-09,19:20,21.9,80.2,41.5,1405.0
北京鹫峰国家森林公园,2026-06-09,19:25,19.5,84.4,43.6,816.7
北京鹫峰国家森林公园,2026-06-09,19:30,20.4,82.5,36.8,312.2
北京鹫峰国家森林公园,2026-06-09,19:35,20.8,82.3,42.6,24.0
北京鹫峰国家森林公园,2026-06-09,19:40,20.3,84.1,41.6,0.0
北京鹫峰国家森林公园,2026-06-09,19:45,19.0,81.7,42.5,0.0
北京鹫峰国家森林公园,2026-06-09,19:50,20.5,83.2,32.8,0.0
北京鹫峰国家森林公园,2026-06-09,19:55,20.7,83.1,33.7,0.0
北京鹫峰国家森林公园,2026-06-09,20:00,20.3,81.5,34.5,0.0
北京鹫峰国家森林公园,2026-06-09,20:05,19.2,80.0,38.9,0.0
北京鹫峰国家森林公园,2026-06-09,20:10,20.4,82.9,36.1,0.0
北京鹫峰国家森林公园,2026-06-09,20:15,20.5,85.3,39.1,0.0
北京鹫峰国家森林公园,2026-06-09,20:20,19.7,84.1,44.6,0.0
北京鹫峰国家森林公园,2026-06-09,20:25,20.7,81.6,39.3,0.0
北京鹫峰国家森林公园,2026-06-09,20:30,19.3,82.9,36.5,0.0
北京鹫峰国家森林公园,2026-06-09,20:35,18.7,80.7,38.4,0.0
北京鹫峰国家森林公园,2026-06-09,20:40,20.1,84.8,33.4,0.0
北京鹫峰国家森林公园,2026-06-09,20:45,20.9,84.5,38.1,0.0
北京鹫峰国家森林公园,2026-06-09,20:50,19.4,84.2,42.9,0.0
北京鹫峰国家森林公园,2026-06-09,20:55,21.1,79.8,40.9,0.0
北京鹫峰国家森林公园,2026-06-09,21:00,19.0,83.3,47.1,0.0
北京鹫峰国家森林公园,2026-06-09,21:05,20.1,81.4,34.0,0.0
北京鹫峰国家森林公园,2026-06-09,21:10,19.9,86.5,37.6,0.0
北京鹫峰国家森林公园,2026-06-09,21:15,19.0,82.4,34.1,0.0
北京鹫峰国家森林公园,2026-06-09,21:20,20.0,83.2,32.3,0.0
北京鹫峰国家森林公园,2026-06-09,21:25,20.5,84.5,32.4,0.0
北京鹫峰国家森林公园,2026-06-09,21:30,20.7,82.6,36.5,0.0
北京鹫峰国家森林公园,2026-06-09,21:35,20.3,81.6,35.2,0.0
北京鹫峰国家森林公园,2026-06-09,21:40,21.0,81.0,33.8,0.0
北京鹫峰国家森林公园,2026-06-09,21:45,20.6,83.0,40.5,0.0
北京鹫峰国家森林公园,2026-06-09,21:50,19.7,82.9,35.4,0.0
北京鹫峰国家森林公园,2026-06-09,21:55,20.6,84.4,34.5,0.0
北京鹫峰国家森林公园,2026-06-09,22:00,20.3,84.9,33.9,0.0
北京鹫峰国家森林公园,2026-06-09,22:05,21.2,82.8,32.2,0.0
北京鹫峰国家森林公园,2026-06-09,22:10,20.5,86.4,40.7,0.0
北京鹫峰国家森林公园,2026-06-09,22:15,20.9,83.8,37.9,0.0
北京鹫峰国家森林公园,2026-06-09,22:20,19.7,83.1,39.1,0.0
北京鹫峰国家森林公园,2026-06-09,22:25,20.0,85.0,36.7,0.0
北京鹫峰国家森林公园,2026-06-09,22:30,21.5,83.5,37.4,0.0
北京鹫峰国家森林公园,2026-06-09,22:35,21.3,79.9,37.7,0.0
北京鹫峰国家森林公园,2026-06-09,22:40,20.9,81.1,34.1,0.0
北京鹫峰国家森林公园,2026-06-09,22:45,21.1,83.2,35.5,0.0
北京鹫峰国家森林公园,2026-06-09,22:50,21.5,83.1,36.1,0.0
北京鹫峰国家森林公园,2026-06-09,22:55,20.4,79.8,31.3,0.0
北京鹫峰国家森林公园,2026-06-09,23:00,22.0,83.3,35.8,0.0
北京鹫峰国家森林公园,2026-06-09,23:05,21.1,83.0,37.5,0.0
北京鹫峰国家森林公园,2026-06-09,23:10,19.9,83.6,35.1,0.0
北京鹫峰国家森林公园,2026-06-09,23:15,21.4,80.6,34.2,0.0
北京鹫峰国家森林公园,2026-06-09,23:20,21.2,81.9,37.0,0.0
北京鹫峰国家森林公园,2026-06-09,23:25,20.0,81.2,38.1,0.0
北京鹫峰国家森林公园,2026-06-09,23:30,21.3,86.2,38.8,0.0
北京鹫峰国家森林公园,2026-06-09,23:35,21.0,80.0,37.9,0.0
北京鹫峰国家森林公园,2026-06-09,23:40,21.9,86.3,32.4,0.0
北京鹫峰国家森林公园,2026-06-09,23:45,22.5,81.9,41.4,0.0
北京鹫峰国家森林公园,2026-06-09,23:50,20.4,83.8,41.3,0.0
北京鹫峰国家森林公园,2026-06-09,23:55,22.3,84.1,36.0,0.0
北京鹫峰国家森林公园,2026-06-10,00:00,21.8,82.2,42.7,0.0
北京鹫峰国家森林公园,2026-06-10,00:05,22.0,85.8,35.9,0.0
北京鹫峰国家森林公园,2026-06-10,00:10,20.4,81.4,41.4,0.0
北京鹫峰国家森林公园,2026-06-10,00:15,21.0,82.9,40.4,0.0
北京鹫峰国家森林公园,2026-06-10,00:20,21.4,85.8,38.5,0.0
北京鹫峰国家森林公园,2026-06-10,00:25,20.0,82.1,38.2,0.0
北京鹫峰国家森林公园,2026-06-10,00:30,22.0,84.2,41.9,0.0
北京鹫峰国家森林公园,2026-06-10,00:35,19.8,83.6,44.3,0.0
北京鹫峰国家森林公园,2026-06-10,00:40,21.2,85.3,42.3,0.0
北京鹫峰国家森林公园,2026-06-10,00:45,21.5,82.1,42.3,0.0
北京鹫峰国家森林公园,2026-06-10,00:50,19.7,84.1,40.4,0.0
北京鹫峰国家森林公园,2026-06-10,00:55,19.9,82.6,37.8,0.0
北京鹫峰国家森林公园,2026-06-10,01:00,21.1,86.4,40.7,0.0
北京鹫峰国家森林公园,2026-06-10,01:05,21.1,84.7,36.3,0.0
北京鹫峰国家森林公园,2026-06-10,01:10,20.7,82.1,41.4,0.0
北京鹫峰国家森林公园,2026-06-10,01:15,21.2,86.5,39.6,0.0
北京鹫峰国家森林公园,2026-06-10,01:20,20.7,85.1,46.0,0.0
北京鹫峰国家森林公园,2026-06-10,01:25,21.5,82.6,35.7,0.0
北京鹫峰国家森林公园,2026-06-10,01:30,19.6,82.8,44.8,0.0
北京鹫峰国家森林公园,2026-06-10,01:35,19.4,84.7,44.3,0.0
北京鹫峰国家森林公园,2026-06-10,01:40,19.2,88.0,37.7,0.0
北京鹫峰国家森林公园,2026-06-10,01:45,19.7,84.5,37.0,0.0
北京鹫峰国家森林公园,2026-06-10,01:50,20.6,83.7,37.3,0.0
北京鹫峰国家森林公园,2026-06-10,01:55,19.2,82.5,43.4,0.0
北京鹫峰国家森林公园,2026-06-10,02:00,21.1,87.6,39.4,0.0
北京鹫峰国家森林公园,2026-06-10,02:05,19.2,87.2,36.9,0.0
北京鹫峰国家森林公园,2026-06-10,02:10,21.0,83.2,44.3,0.0
北京鹫峰国家森林公园,2026-06-10,02:15,20.2,88.2,38.4,0.0
北京鹫峰国家森林公园,2026-06-10,02:20,19.7,84.6,41.3,0.0
北京鹫峰国家森林公园,2026-06-10,02:25,20.9,83.3,38.9,0.0
北京鹫峰国家森林公园,2026-06-10,02:30,21.1,86.2,38.6,0.0
北京鹫峰国家森林公园,2026-06-10,02:35,18.8,85.2,45.9,0.0
北京鹫峰国家森林公园,2026-06-10,02:40,20.2,82.0,40.5,0.0
北京鹫峰国家森林公园,2026-06-10,02:45,20.6,86.8,42.2,0.0
北京鹫峰国家森林公园,2026-06-10,02:50,18.9,87.8,43.2,0.0
北京鹫峰国家森林公园,2026-06-10,02:55,20.0,82.3,39.9,0.0
北京鹫峰国家森林公园,2026-06-10,03:00,18.8,86.6,43.5,0.0
北京鹫峰国家森林公园,2026-06-10,03:05,20.2,83.9,38.2,0.0
北京鹫峰国家森林公园,2026-06-10,03:10,20.3,84.3,48.6,0.0
北京鹫峰国家森林公园,2026-06-10,03:15,20.2,87.4,38.4,0.0
北京鹫峰国家森林公园,2026-06-10,03:20,20.2,84.1,39.8,0.0
北京鹫峰国家森林公园,2026-06-10,03:25,19.9,84.8,41.3,0.0
北京鹫峰国家森林公园,2026-06-10,03:30,19.8,86.7,47.5,0.0
北京鹫峰国家森林公园,2026-06-10,03:35,20.3,86.1,47.6,0.0
北京鹫峰国家森林公园,2026-06-10,03:40,19.1,89.6,42.9,0.0
北京鹫峰国家森林公园,2026-06-10,03:45,20.1,84.5,46.7,0.0
北京鹫峰国家森林公园,2026-06-10,03:50,20.5,86.3,40.5,0.0
北京鹫峰国家森林公园,2026-06-10,03:55,19.6,86.6,49.0,0.0
北京鹫峰国家森林公园,2026-06-10,04:00,18.7,89.9,41.3,0.0
北京鹫峰国家森林公园,2026-06-10,04:05,18.9,85.2,47.3,0.0
北京鹫峰国家森林公园,2026-06-10,04:10,20.5,86.4,49.5,0.0
北京鹫峰国家森林公园,2026-06-10,04:15,19.7,86.1,41.0,0.0
北京鹫峰国家森林公园,2026-06-10,04:20,20.7,87.7,48.8,0.0
北京鹫峰国家森林公园,2026-06-10,04:25,18.7,83.6,42.8,0.0
北京鹫峰国家森林公园,2026-06-10,04:30,18.8,85.0,43.2,0.0
北京鹫峰国家森林公园,2026-06-10,04:35,18.8,89.3,44.3,0.0
北京鹫峰国家森林公园,2026-06-10,04:40,19.7,86.8,42.9,0.0
北京鹫峰国家森林公园,2026-06-10,04:45,20.4,88.0,48.0,0.0
北京鹫峰国家森林公园,2026-06-10,04:50,18.9,86.3,44.0,0.0
北京鹫峰国家森林公园,2026-06-10,04:55,20.3,87.3,46.5,0.0
北京鹫峰国家森林公园,2026-06-10,05:00,19.9,87.9,48.7,0.0
北京鹫峰国家森林公园,2026-06-10,05:05,20.9,85.2,46.0,0.0
北京鹫峰国家森林公园,2026-06-10,05:10,18.8,88.0,42.1,0.0
北京鹫峰国家森林公园,2026-06-10,05:15,20.0,88.5,50.2,134.4
北京鹫峰国家森林公园,2026-06-10,05:20,20.3,84.8,40.2,496.2
北京鹫峰国家森林公园,2026-06-10,05:25,20.1,88.9,42.9,1061.7
北京鹫峰国家森林公园,2026-06-10,05:30,20.9,82.0,49.1,1663.3
北京鹫峰国家森林公园,2026-06-10,05:35,20.9,87.3,47.4,2145.7
北京鹫峰国家森林公园,2026-06-10,05:40,21.9,86.1,44.3,3276.0
北京鹫峰国家森林公园,2026-06-10,05:45,20.9,83.5,45.2,4282.8
北京鹫峰国家森林公园,2026-06-10,05:50,22.1,80.9,42.6,5303.0
北京鹫峰国家森林公园,2026-06-10,05:55,23.0,84.9,47.4,6017.0
北京鹫峰国家森林公园,2026-06-10,06:00,21.4,84.8,45.5,6022.5
北京鹫峰国家森林公园,2026-06-10,06:05,22.8,82.6,40.3,6854.0
北京鹫峰国家森林公园,2026-06-10,06:10,23.5,80.9,47.1,9513.0
北京鹫峰国家森林公园,2026-06-10,06:15,23.5,81.2,45.2,9608.8
北京鹫峰国家森林公园,2026-06-10,06:20,22.4,82.1,41.1,9772.7
北京鹫峰国家森林公园,2026-06-10,06:25,24.2,78.0,42.7,10855.8
北京鹫峰国家森林公园,2026-06-10,06:30,24.7,80.8,49.1,11805.2
北京鹫峰国家森林公园,2026-06-10,06:35,23.1,76.5,44.8,15882.2
北京鹫峰国家森林公园,2026-06-10,06:40,25.3,79.9,43.4,14341.0
北京鹫峰国家森林公园,2026-06-10,06:45,23.4,75.4,48.1,15113.5
北京鹫峰国家森林公园,2026-06-10,06:50,23.8,73.3,42.6,20469.3
北京鹫峰国家森林公园,2026-06-10,06:55,24.4,78.8,48.3,17651.7
北京鹫峰国家森林公园,2026-06-10,07:00,26.0,77.0,44.0,21389.0
北京鹫峰国家森林公园,2026-06-10,07:05,25.7,76.6,49.3,24370.7
北京鹫峰国家森林公园,2026-06-10,07:10,25.8,71.1,55.6,23132.7
北京鹫峰国家森林公园,2026-06-10,07:15,25.2,76.5,49.9,26927.8
北京鹫峰国家森林公园,2026-06-10,07:20,26.0,73.0,44.8,24012.6
北京鹫峰国家森林公园,2026-06-10,07:25,25.4,73.7,52.9,26565.7
北京鹫峰国家森林公园,2026-06-10,07:30,27.2,71.0,57.6,27721.3
北京鹫峰国家森林公园,2026-06-10,07:35,26.6,72.5,50.6,28520.0
北京鹫峰国家森林公园,2026-06-10,07:40,27.2,68.8,44.7,33260.7
北京鹫峰国家森林公园,2026-06-10,07:45,28.3,71.4,54.4,34570.8
北京鹫峰国家森林公园,2026-06-10,07:50,27.1,74.0,51.4,33684.5
北京鹫峰国家森林公园,2026-06-10,07:55,27.1,72.5,52.2,39379.6
北京鹫峰国家森林公园,2026-06-10,08:00,28.3,72.6,50.9,38714.3
北京鹫峰国家森林公园,2026-06-10,08:05,27.0,71.5,56.3,38792.5
北京鹫峰国家森林公园,2026-06-10,08:10,28.7,66.0,53.7,35863.7
北京鹫峰国家森林公园,2026-06-10,08:15,27.9,70.1,48.8,44307.0
北京鹫峰国家森林公园,2026-06-10,08:20,29.2,70.1,49.3,47221.1
北京鹫峰国家森林公园,2026-06-10,08:25,28.2,70.3,49.9,49452.3
北京鹫峰国家森林公园,2026-06-10,08:30,29.0,65.9,52.3,42844.1
北京鹫峰国家森林公园,2026-06-10,08:35,29.1,66.7,49.0,46625.9
北京鹫峰国家森林公园,2026-06-10,08:40,29.0,62.8,57.4,51383.5
北京鹫峰国家森林公园,2026-06-10,08:45,29.6,66.5,47.5,55153.1
北京鹫峰国家森林公园,2026-06-10,08:50,28.7,65.6,49.5,56786.2
北京鹫峰国家森林公园,2026-06-10,08:55,29.3,66.3,52.0,47885.2
北京鹫峰国家森林公园,2026-06-10,09:00,30.2,62.7,53.6,55320.4
北京鹫峰国家森林公园,2026-06-10,09:05,28.4,62.2,47.5,56769.7
北京鹫峰国家森林公园,2026-06-10,09:10,28.5,60.3,40.4,52139.4
北京鹫峰国家森林公园,2026-06-10,09:15,28.9,62.6,50.3,61851.2
北京鹫峰国家森林公园,2026-06-10,09:20,28.7,65.6,49.2,59649.8
北京鹫峰国家森林公园,2026-06-10,09:25,29.5,65.3,39.9,56729.5
北京鹫峰国家森林公园,2026-06-10,09:30,29.1,59.4,48.5,57021.4
北京鹫峰国家森林公园,2026-06-10,09:35,29.6,63.5,48.0,66854.6
北京鹫峰国家森林公园,2026-06-10,09:40,29.2,64.7,46.3,67959.1
北京鹫峰国家森林公园,2026-06-10,09:45,30.9,62.8,42.9,60141.8
北京鹫峰国家森林公园,2026-06-10,09:50,29.9,58.3,43.5,65373.5
北京鹫峰国家森林公园,2026-06-10,09:55,29.5,57.3,48.5,75290.6
北京鹫峰国家森林公园,2026-06-10,10:00,29.4,62.6,42.8,73847.2
北京鹫峰国家森林公园,2026-06-10,10:05,29.7,59.4,39.3,74166.6
北京鹫峰国家森林公园,2026-06-10,10:10,31.5,57.4,42.8,77784.4
北京鹫峰国家森林公园,2026-06-10,10:15,30.0,62.4,47.9,74983.8
北京鹫峰国家森林公园,2026-06-10,10:20,31.6,58.4,48.4,80501.2
北京鹫峰国家森林公园,2026-06-10,10:25,31.5,59.6,48.3,78604.4
北京鹫峰国家森林公园,2026-06-10,10:30,29.9,61.1,40.8,73778.5
北京鹫峰国家森林公园,2026-06-10,10:35,31.8,55.8,42.2,75354.4
北京鹫峰国家森林公园,2026-06-10,10:40,29.9,57.9,43.7,78738.8
北京鹫峰国家森林公园,2026-06-10,10:45,31.9,58.8,44.5,78291.2
北京鹫峰国家森林公园,2026-06-10,10:50,30.5,60.5,40.5,83372.3
北京鹫峰国家森林公园,2026-06-10,10:55,30.4,54.6,44.6,73584.8
北京鹫峰国家森林公园,2026-06-10,11:00,32.2,59.8,43.1,77760.5
北京鹫峰国家森林公园,2026-06-10,11:05,31.9,57.6,37.8,73868.1
北京鹫峰国家森林公园,2026-06-10,11:10,30.3,54.2,40.6,80157.8
北京鹫峰国家森林公园,2026-06-10,11:15,31.0,56.2,41.2,71099.1
北京鹫峰国家森林公园,2026-06-10,11:20,30.3,54.9,45.7,71598.9
北京鹫峰国家森林公园,2026-06-10,11:25,31.6,54.9,47.3,90553.8
北京鹫峰国家森林公园,2026-06-10,11:30,32.5,59.7,45.8,79956.3
北京鹫峰国家森林公园,2026-06-10,11:35,32.4,58.2,43.2,83237.0
北京鹫峰国家森林公园,2026-06-10,11:40,31.5,58.4,40.9,80413.7
北京鹫峰国家森林公园,2026-06-10,11:45,31.1,53.4,39.7,77211.2
北京鹫峰国家森林公园,2026-06-10,11:50,31.6,52.8,44.8,74201.8
北京鹫峰国家森林公园,2026-06-10,11:55,31.1,54.3,43.0,82845.0
北京鹫峰国家森林公园,2026-06-10,12:00,32.3,58.2,42.2,80498.1
北京鹫峰国家森林公园,2026-06-10,12:05,31.9,56.6,37.3,86409.8
北京鹫峰国家森林公园,2026-06-10,12:10,31.4,53.6,38.5,87950.7
北京鹫峰国家森林公园,2026-06-10,12:15,32.4,55.3,42.7,89193.9
北京鹫峰国家森林公园,2026-06-10,12:20,32.7,54.5,35.8,93628.0
北京鹫峰国家森林公园,2026-06-10,12:25,31.2,54.2,36.0,82474.8
北京鹫峰国家森林公园,2026-06-10,12:30,31.8,58.0,40.4,79708.8
北京鹫峰国家森林公园,2026-06-10,12:35,31.0,53.2,39.5,93721.8
北京鹫峰国家森林公园,2026-06-10,12:40,31.9,58.5,35.9,83109.3
北京鹫峰国家森林公园,2026-06-10,12:45,31.2,56.0,40.5,84485.0
北京鹫峰国家森林公园,2026-06-10,12:50,31.7,59.5,41.2,77109.9
北京鹫峰国家森林公园,2026-06-10,12:55,30.7,56.8,41.3,92364.9
北京鹫峰国家森林公园,2026-06-10,13:00,32.1,56.1,43.0,73927.0
北京鹫峰国家森林公园,2026-06-10,13:05,32.5,55.2,41.1,76452.7
北京鹫峰国家森林公园,2026-06-10,13:10,31.2,54.4,38.7,76523.0
北京鹫峰国家森林公园,2026-06-10,13:15,32.5,58.2,43.3,74875.4
北京鹫峰国家森林公园,2026-06-10,13:20,30.8,53.9,35.0,84521.2
北京鹫峰国家森林公园,2026-06-10,13:25,32.4,54.7,40.0,87892.5
北京鹫峰国家森林公园,2026-06-10,13:30,32.2,59.5,43.4,90336.4
北京鹫峰国家森林公园,2026-06-10,13:35,30.8,54.9,43.1,70760.5
北京鹫峰国家森林公园,2026-06-10,13:40,30.6,57.8,41.1,88734.4
北京鹫峰国家森林公园,2026-06-10,13:45,30.2,58.7,39.1,80481.6
北京鹫峰国家森林公园,2026-06-10,13:50,31.8,55.1,33.8,84857.5
北京鹫峰国家森林公园,2026-06-10,13:55,31.0,59.9,43.5,77593.5
北京鹫峰国家森林公园,2026-06-10,14:00,31.9,54.3,37.9,84659.2
北京鹫峰国家森林公园,2026-06-10,14:05,30.3,55.0,33.5,73780.9
北京鹫峰国家森林公园,2026-06-10,14:10,29.9,58.2,37.1,82199.0
北京鹫峰国家森林公园,2026-06-10,14:15,30.9,61.4,41.7,73505.5
北京鹫峰国家森林公园,2026-06-10,14:20,30.4,60.2,35.6,75907.8
北京鹫峰国家森林公园,2026-06-10,14:25,31.3,55.8,32.5,81792.6
北京鹫峰国家森林公园,2026-06-10,14:30,31.6,57.4,33.1,63322.9
北京鹫峰国家森林公园,2026-06-10,14:35,30.3,55.6,36.5,65769.8
北京鹫峰国家森林公园,2026-06-10,14:40,31.0,58.4,35.6,76984.6
北京鹫峰国家森林公园,2026-06-10,14:45,31.1,62.6,42.9,77499.0
北京鹫峰国家森林公园,2026-06-10,14:50,30.8,58.5,33.4,59730.1
北京鹫峰国家森林公园,2026-06-10,14:55,29.2,61.5,38.8,66980.3
北京鹫峰国家森林公园,2026-06-10,15:00,30.5,59.4,41.8,58757.9
北京鹫峰国家森林公园,2026-06-10,15:05,29.1,62.9,32.4,59118.2
北京鹫峰国家森林公园,2026-06-10,15:10,30.2,59.1,33.2,67047.5
北京鹫峰国家森林公园,2026-06-10,15:15,29.0,60.8,36.9,68944.0
北京鹫峰国家森林公园,2026-06-10,15:20,30.8,57.9,40.9,66323.3
北京鹫峰国家森林公园,2026-06-10,15:25,30.9,65.0,35.4,66931.7
北京鹫峰国家森林公园,2026-06-10,15:30,29.7,61.0,40.6,60387.1
北京鹫峰国家森林公园,2026-06-10,15:35,30.3,59.5,39.4,61022.1
北京鹫峰国家森林公园,2026-06-10,15:40,30.0,61.3,33.3,63055.5
北京鹫峰国家森林公园,2026-06-10,15:45,30.1,61.1,39.1,61263.6
北京鹫峰国家森林公园,2026-06-10,15:50,29.2,66.6,41.1,55606.6
北京鹫峰国家森林公园,2026-06-10,15:55,28.8,64.7,34.5,52006.4
北京鹫峰国家森林公园,2026-06-10,16:00,27.8,67.2,31.9,45299.2
北京鹫峰国家森林公园,2026-06-10,16:05,29.1,62.4,32.7,55417.0
北京鹫峰国家森林公园,2026-06-10,16:10,29.8,63.3,39.1,45190.8
北京鹫峰国家森林公园,2026-06-10,16:15,29.5,64.6,40.0,45621.0
北京鹫峰国家森林公园,2026-06-10,16:20,27.6,68.5,36.9,48802.3
北京鹫峰国家森林公园,2026-06-10,16:25,28.9,66.9,38.5,48315.4
北京鹫峰国家森林公园,2026-06-10,16:30,28.1,67.0,32.7,47576.4
北京鹫峰国家森林公园,2026-06-10,16:35,27.9,69.0,39.7,45421.6
北京鹫峰国家森林公园,2026-06-10,16:40,28.6,68.1,34.8,35453.9
北京鹫峰国家森林公园,2026-06-10,16:45,27.7,65.0,36.3,41536.6
北京鹫峰国家森林公园,2026-06-10,16:50,27.9,66.8,38.6,34254.7
北京鹫峰国家森林公园,2026-06-10,16:55,26.2,70.1,34.1,37271.6
北京鹫峰国家森林公园,2026-06-10,17:00,26.0,65.9,33.0,37417.1
北京鹫峰国家森林公园,2026-06-10,17:05,26.0,70.5,32.5,35037.3
北京鹫峰国家森林公园,2026-06-10,17:10,25.4,72.4,39.1,33973.3
北京鹫峰国家森林公园,2026-06-10,17:15,26.5,66.5,29.6,28135.5
北京鹫峰国家森林公园,2026-06-10,17:20,26.1,73.6,31.4,32140.9
北京鹫峰国家森林公园,2026-06-10,17:25,25.9,70.4,31.1,29005.4
北京鹫峰国家森林公园,2026-06-10,17:30,25.5,73.8,35.0,27117.1
北京鹫峰国家森林公园,2026-06-10,17:35,24.5,74.0,31.1,25821.8
北京鹫峰国家森林公园,2026-06-10,17:40,24.8,71.3,34.5,23183.2
北京鹫峰国家森林公园,2026-06-10,17:45,24.9,69.1,29.9,24227.4
北京鹫峰国家森林公园,2026-06-10,17:50,24.1,69.5,29.1,21096.7
北京鹫峰国家森林公园,2026-06-10,17:55,23.7,74.1,37.1,19381.6
北京鹫峰国家森林公园,2026-06-10,18:00,23.9,75.5,35.3,19363.9
北京鹫峰国家森林公园,2026-06-10,18:05,23.4,74.1,42.2,17271.2
北京鹫峰国家森林公园,2026-06-10,18:10,24.3,71.4,40.3,14500.0
北京鹫峰国家森林公园,2026-06-10,18:15,23.4,75.3,35.7,15412.5
北京鹫峰国家森林公园,2026-06-10,18:20,23.2,77.2,38.4,14415.7
北京鹫峰国家森林公园,2026-06-10,18:25,22.3,78.4,41.5,10863.6
北京鹫峰国家森林公园,2026-06-10,18:30,23.3,77.3,38.9,10461.2
北京鹫峰国家森林公园,2026-06-10,18:35,23.1,74.2,32.6,8785.5
北京鹫峰国家森林公园,2026-06-10,18:40,23.6,77.4,39.8,8295.0
北京鹫峰国家森林公园,2026-06-10,18:45,21.7,75.1,45.2,7456.5
北京鹫峰国家森林公园,2026-06-10,18:50,22.5,76.1,46.3,5751.2
北京鹫峰国家森林公园,2026-06-10,18:55,21.9,77.3,40.4,4884.5
北京鹫峰国家森林公园,2026-06-10,19:00,21.2,81.2,36.7,3932.0
北京鹫峰国家森林公园,2026-06-10,19:05,21.2,81.1,40.0,3845.9
北京鹫峰国家森林公园,2026-06-10,19:10,20.1,82.7,34.3,2434.3
北京鹫峰国家森林公园,2026-06-10,19:15,20.0,82.9,38.3,1901.5
北京鹫峰国家森林公园,2026-06-10,19:20,19.8,82.5,37.0,1465.1
北京鹫峰国家森林公园,2026-06-10,19:25,19.2,83.9,36.5,779.6
北京鹫峰国家森林公园,2026-06-10,19:30,21.3,81.8,43.8,321.1
