6696,DEV-0085,24.19,22.94,78.91,56.43,67.34,71.12,2026-05-31 16:00:00+08:00
6697,DEV-0084,71.8,61.7,61.38,76.57,24.88,76.76,2026-06-07 09:00:00+08:00
6698,DEV-0035,25.43,36.79,48.12,73.86,69.69,65.23,2026-06-14 10:00:00+08:00
6699,DEV-0108,15.34,59.02,29.41,69.92,61.59,94.12,2026-06-15 00:00:00+08:00
6700,DEV-0085,30.0,87.07,74.04,74.53,99.43,67.03,2026-05-22 05:00:00+08:00
6701,DEV-0113,57.28,44.22,94.11,39.36,56.7,64.01,2026-05-31 06:00:00+08:00
6702,DEV-0029,85.79,49.31,77.87,57.99,47.19,64.07,2026-06-06 19:00:00+08:00
6703,DEV-0003,37.66,13.1,45.75,66.38,23.57,91.41,2026-06-10 05:00:00+08:00
6704,DEV-0024,67.79,71.76,89.34,75.24,34.8,77.03,2026-05-27 10:00:00+08:00
6705,DEV-0081,64.8,24.46,57.06,19.72,9.21,60.64,2026-06-11 13:00:00+08:00
6706,DEV-0060,40.06,63.35,77.38,40.4,54.09,99.88,2026-05-27 14:00:00+08:00
6707,DEV-0040,59.6,38.97,89.92,79.17,81.45,82.47,2026-05-29 07:00:00+08:00
6708,DEV-0070,72.95,22.38,56.32,67.0,69.02,63.68,2026-05-23 03:00:00+08:00
6709,DEV-0094,89.09,30.5,72.36,57.83,52.95,78.86,2026-06-02 17:00:00+08:00
6710,DEV-0078,22.15,70.94,31.26,78.05,25.3,70.42,2026-06-18 21:00:00+08:00
6711,DEV-0037,52.42,78.57,85.77,36.81,35.08,85.32,2026-06-07 14:00:00+08:00
6712,DEV-0021,5.59,43.13,65.97,46.03,77.44,60.92,2026-06-06 16:00:00+08:00
6713,DEV-0102,51.38,60.16,93.85,67.89,109.77,66.95,2026-06-04 17:00:00+08:00
6714,DEV-0035,78.83,36.81,44.51,37.02,33.75,94.66,2026-05-26 19:00:00+08:00
6715,DEV-0005,36.13,83.5,80.98,44.11,107.15,87.25,2026-05-23 21:00:00+08:00
6716,DEV-0085,80.43,85.32,74.06,20.09,1.5,71.35,2026-06-15 16:00:00+08:00
6717,DEV-0093,64.67,64.38,59.06,65.49,10.38,89.12,2026-06-02 03:00:00+08:00
6718,DEV-0084,85.03,55.31,54.21,38.08,80.62,82.61,2026-06-02 01:00:00+08:00
6719,DEV-0062,6.12,23.11,42.23,36.62,54.76,82.24,2026-05-24 20:00:00+08:00
6720,DEV-0024,87.73,86.66,42.32,77.64,114.94,72.15,2026-06-14 19:00:00+08:00
6721,DEV-0042,48.41,53.73,81.45,13.2,96.47,87.2,2026-05-25 13:00:00+08:00
6722,DEV-0004,9.77,77.33,40.99,34.9,83.99,86.31,2026-06-16 06:00:00+08:00
6723,DEV-0083,36.15,41.15,77.49,33.91,104.25,76.49,2026-05-22 15:00:00+08:00
6724,DEV-0062,25.22,73.8,65.33,78.32,26.51,76.35,2026-05-20 12:00:00+08:00
6725,DEV-0049,74.69,50.0,44.53,52.34,75.28,67.33,2026-05-28 02:00:00+08:00
6726,DEV-0110,6.37,60.02,93.17,27.31,32.77,62.3,2026-06-05 12:00:00+08:00
6727,DEV-0089,72.24,53.77,46.67,51.99,64.72,67.97,2026-05-29 09:00:00+08:00
6728,DEV-0011,47.46,21.38,69.6,74.07,14.66,99.77,2026-05-22 13:00:00+08:00
6729,DEV-0086,71.61,36.76,43.96,20.26,88.58,78.36,2026-05-31 00:00:00+08:00
6730,DEV-0045,62.3,53.78,54.68,11.36,64.96,80.63,2026-05-22 13:00:00+08:00
6731,DEV-0113,59.22,36.36,72.21,66.36,64.26,68.33,2026-05-25 02:00:00+08:00
6732,DEV-0095,89.2,44.96,56.09,43.74,3.54,65.93,2026-06-04 17:00:00+08:00
6733,DEV-0007,47.42,80.91,51.81,19.63,84.48,65.8,2026-06-09 05:00:00+08:00
6734,DEV-0068,85.85,33.09,67.0,36.11,110.29,86.34,2026-06-02 22:00:00+08:00
6735,DEV-0040,67.37,75.35,58.58,71.04,49.79,96.26,2026-05-29 21:00:00+08:00
6736,DEV-0050,12.92,49.04,71.59,56.68,117.91,76.91,2026-05-22 04:00:00+08:00
6737,DEV-0071,16.03,21.68,67.68,62.36,34.83,86.66,2026-06-16 02:00:00+08:00
6738,DEV-0069,66.0,16.08,30.84,52.79,24.36,67.0,2026-06-02 10:00:00+08:00
6739,DEV-0068,14.99,68.86,79.84,42.76,12.99,93.1,2026-05-20 13:00:00+08:00
6740,DEV-0068,15.11,29.37,43.18,39.03,97.58,71.59,2026-06-17 01:00:00+08:00
6741,DEV-0022,71.73,68.54,70.86,27.03,78.53,67.78,2026-05-25 10:00:00+08:00
6742,DEV-0023,64.45,26.69,68.06,63.34,89.84,75.32,2026-06-04 20:00:00+08:00
6743,DEV-0079,14.94,69.71,28.5,17.12,44.1,62.59,2026-05-26 03:00:00+08:00
6744,DEV-0029,46.19,85.94,71.44,45.3,44.67,92.52,2026-06-14 13:00:00+08:00
6745,DEV-0102,51.02,71.14,72.97,41.88,96.82,62.89,2026-05-31 11:00:00+08:00
6746,DEV-0078,25.17,57.25,78.96,11.88,113.79,68.26,2026-06-07 21:00:00+08:00
6747,DEV-0095,64.24,34.54,44.06,61.58,38.45,76.71,2026-05-29 09:00:00+08:00
6748,DEV-0031,35.0,18.59,54.33,71.42,22.67,91.84,2026-06-03 00:00:00+08:00
6749,DEV-0079,32.09,19.92,55.28,24.42,101.31,95.94,2026-06-06 04:00:00+08:00
6750,DEV-0013,35.63,52.58,48.91,41.46,63.54,80.76,2026-06-09 10:00:00+08:00
6751,DEV-0041,23.97,74.86,78.16,46.97,12.57,92.26,2026-05-20 15:00:00+08:00
6752,DEV-0112,12.07,28.38,29.65,17.37,32.06,83.41,2026-05-28 10:00:00+08:00
6753,DEV-0112,8.89,65.33,89.46,34.29,119.22,66.71,2026-05-28 22:00:00+08:00
6754,DEV-0051,73.63,63.33,90.47,61.76,103.29,97.71,2026-05-25 16:00:00+08:00
6755,DEV-0049,87.97,32.82,49.99,49.72,91.51,64.83,2026-05-29 10:00:00+08:00
6756,DEV-0085,7.5,36.84,31.29,39.18,114.82,94.08,2026-06-11 18:00:00+08:00
6757,DEV-0012,89.22,45.88,90.61,77.39,63.84,95.27,2026-06-13 21:00:00+08:00
6758,DEV-0018,94.58,58.64,27.93,13.22,32.15,69.89,2026-06-17 23:00:00+08:00
6759,DEV-0088,52.06,86.78,29.12,61.51,53.85,81.99,2026-06-14 08:00:00+08:00
6760,DEV-0104,63.38,52.49,73.52,71.55,84.39,96.38,2026-05-30 09:00:00+08:00
6761,DEV-0010,38.67,81.38,40.99,62.53,105.52,71.45,2026-05-31 12:00:00+08:00
6762,DEV-0018,47.52,54.17,65.07,67.44,96.98,62.15,2026-05-30 02:00:00+08:00
6763,DEV-0029,21.15,27.0,75.89,42.36,86.29,72.96,2026-05-21 21:00:00+08:00
6764,DEV-0086,53.65,42.51,89.98,29.47,12.1,96.83,2026-06-04 04:00:00+08:00
6765,DEV-0002,38.48,87.95,41.87,15.12,60.47,92.59,2026-06-12 13:00:00+08:00
6766,DEV-0099,89.82,53.51,66.95,48.61,34.3,63.32,2026-06-06 07:00:00+08:00
6767,DEV-0008,62.53,46.57,29.71,24.43,50.67,70.66,2026-05-24 02:00:00+08:00
6768,DEV-0112,53.11,43.54,46.73,19.21,89.04,97.2,2026-05-31 13:00:00+08:00
6769,DEV-0071,16.06,70.73,29.13,76.82,63.87,87.08,2026-06-08 18:00:00+08:00
6770,DEV-0077,92.43,76.84,39.3,66.11,55.03,65.2,2026-06-02 19:00:00+08:00
6771,DEV-0092,39.6,33.84,56.95,44.59,45.73,68.4,2026-06-15 12:00:00+08:00
6772,DEV-0012,35.53,88.83,37.31,63.29,38.43,78.67,2026-06-15 02:00:00+08:00
6773,DEV-0114,7.53,69.16,75.47,11.94,43.77,63.3,2026-06-14 16:00:00+08:00
6774,DEV-0095,77.01,81.6,65.6,38.9,21.04,60.22,2026-05-25 04:00:00+08:00
6775,DEV-0079,83.17,87.95,86.52,47.03,31.66,75.99,2026-06-06 23:00:00+08:00
6776,DEV-0066,75.44,34.52,73.53,41.94,82.19,64.86,2026-06-05 17:00:00+08:00
6777,DEV-0032,34.12,16.65,28.84,56.82,64.95,63.96,2026-06-05 14:00:00+08:00
6778,DEV-0058,78.67,82.45,28.95,59.06,109.61,90.55,2026-06-01 20:00:00+08:00
6779,DEV-0039,23.48,56.36,71.19,39.18,12.92,66.46,2026-05-21 05:00:00+08:00
6780,DEV-0078,71.23,89.72,79.69,79.59,52.66,62.75,2026-05-28 00:00:00+08:00
6781,DEV-0015,87.58,84.19,37.99,11.95,73.68,71.51,2026-06-13 08:00:00+08:00
6782,DEV-0026,34.82,64.44,68.75,13.63,69.74,84.47,2026-05-31 05:00:00+08:00
6783,DEV-0055,83.61,79.79,86.58,59.9,56.12,96.88,2026-06-08 01:00:00+08:00
6784,DEV-0051,58.64,26.53,88.44,25.03,97.94,94.16,2026-05-22 15:00:00+08:00
6785,DEV-0049,27.93,32.47,26.69,77.0,47.81,60.07,2026-06-10 12:00:00+08:00
6786,DEV-0102,8.97,58.03,79.16,63.85,17.81,60.52,2026-05-28 03:00:00+08:00
6787,DEV-0114,38.93,39.58,51.48,58.48,93.91,99.61,2026-06-01 17:00:00+08:00
6788,DEV-0057,73.51,59.47,88.88,67.2,105.3,68.88,2026-06-18 07:00:00+08:00
6789,DEV-0087,5.85,89.21,89.34,47.76,75.66,84.93,2026-05-21 21:00:00+08:00
6790,DEV-0069,21.22,80.26,44.04,75.35,72.12,81.81,2026-05-22 23:00:00+08:00
6791,DEV-0012,94.86,63.95,40.05,38.48,55.98,91.19,2026-05-24 20:00:00+08:00
6792,DEV-0023,63.35,61.81,36.23,64.42,66.34,89.36,2026-06-01 15:00:00+08:00
6793,DEV-0087,16.81,72.56,29.66,22.53,74.92,89.64,2026-06-11 12:00:00+08:00
6794,DEV-0030,73.71,54.3,78.06,73.32,83.35,78.32,2026-06-18 17:00:00+08:00
6795,DEV-0025,52.36,44.5,73.68,26.11,89.92,70.44,2026-06-17 13:00:00+08:00
6796,DEV-0102,25.2,42.79,72.58,59.84,68.73,91.4,2026-05-21 06:00:00+08:00
6797,DEV-0008,9.82,60.32,94.94,22.64,36.52,60.32,2026-05-29 12:00:00+08:00
6798,DEV-0065,52.85,46.4,63.95,37.53,80.39,93.62,2026-05-25 15:00:00+08:00
6799,DEV-0109,94.83,74.42,89.93,38.79,83.5,63.35,2026-06-11 20:00:00+08:00
6800,DEV-0046,79.36,78.71,73.36,27.88,72.92,66.81,2026-05-23 15:00:00+08:00
6801,DEV-0120,84.6,44.6,67.23,19.56,96.96,86.92,2026-06-09 02:00:00+08:00
6802,DEV-0098,43.47,74.33,55.82,67.75,23.44,75.43,2026-05-31 17:00:00+08:00
6803,DEV-0068,6.66,16.76,69.77,64.08,26.6,66.9,2026-05-28 14:00:00+08:00
6804,DEV-0055,79.41,87.36,75.48,69.03,5.68,80.9,2026-06-09 01:00:00+08:00
6805,DEV-0072,47.84,64.58,52.48,59.14,51.76,86.99,2026-06-06 13:00:00+08:00
6806,DEV-0057,69.62,60.8,34.72,45.43,88.09,94.37,2026-06-12 19:00:00+08:00
6807,DEV-0081,23.91,37.24,63.12,25.12,62.99,89.8,2026-06-05 10:00:00+08:00
6808,DEV-0056,80.8,36.15,52.5,37.29,67.02,94.26,2026-06-06 10:00:00+08:00
6809,DEV-0100,43.44,36.08,80.72,25.83,3.15,72.42,2026-05-21 08:00:00+08:00
6810,DEV-0093,89.63,37.56,49.66,47.67,60.69,91.56,2026-06-17 18:00:00+08:00
6811,DEV-0052,87.98,18.35,53.19,38.23,92.63,91.98,2026-06-08 02:00:00+08:00
6812,DEV-0016,67.08,64.06,69.56,18.59,91.06,90.13,2026-05-30 15:00:00+08:00
6813,DEV-0097,83.56,14.58,25.47,57.34,26.93,75.66,2026-06-02 15:00:00+08:00
6814,DEV-0018,37.14,35.44,87.76,20.23,90.83,89.12,2026-05-21 15:00:00+08:00
6815,DEV-0031,25.1,83.87,73.2,17.9,41.31,78.16,2026-06-01 01:00:00+08:00
6816,DEV-0049,34.59,62.92,79.77,35.13,81.56,70.28,2026-05-28 04:00:00+08:00
6817,DEV-0089,24.27,66.16,51.61,74.79,93.37,73.81,2026-06-14 17:00:00+08:00
6818,DEV-0019,77.79,72.25,25.51,70.77,52.93,85.86,2026-05-21 11:00:00+08:00
6819,DEV-0120,91.61,75.48,73.99,12.62,55.14,98.3,2026-05-25 04:00:00+08:00
6820,DEV-0028,35.81,11.86,64.09,21.32,88.87,65.79,2026-05-23 00:00:00+08:00
6821,DEV-0061,87.85,45.75,31.38,67.81,52.03,63.81,2026-06-09 07:00:00+08:00
6822,DEV-0120,66.32,81.01,50.15,39.1,44.35,84.65,2026-06-04 19:00:00+08:00
6823,DEV-0044,41.56,75.1,66.08,39.85,93.57,88.31,2026-05-28 12:00:00+08:00
6824,DEV-0093,81.48,38.15,34.97,78.55,53.9,80.36,2026-05-28 23:00:00+08:00
6825,DEV-0005,52.08,61.86,42.22,18.12,79.3,67.45,2026-06-14 17:00:00+08:00
6826,DEV-0021,9.36,86.69,69.93,43.76,116.24,94.53,2026-05-23 11:00:00+08:00
6827,DEV-0115,8.43,17.43,46.76,51.09,100.14,74.44,2026-05-24 20:00:00+08:00
6828,DEV-0024,52.91,46.89,65.36,21.74,40.73,66.36,2026-05-22 09:00:00+08:00
6829,DEV-0014,50.38,17.05,46.82,35.96,60.61,92.37,2026-06-16 01:00:00+08:00
6830,DEV-0071,17.59,65.66,41.34,15.77,75.08,95.68,2026-05-26 06:00:00+08:00
6831,DEV-0007,22.97,10.59,37.79,56.93,44.53,84.96,2026-05-31 21:00:00+08:00
6832,DEV-0039,82.17,16.5,50.15,21.99,68.27,91.45,2026-05-25 23:00:00+08:00
6833,DEV-0054,73.87,64.42,78.68,30.53,92.78,99.87,2026-06-09 00:00:00+08:00
6834,DEV-0027,34.49,21.3,67.19,24.76,42.77,99.84,2026-06-09 04:00:00+08:00
6835,DEV-0004,50.84,80.35,64.44,20.55,25.4,91.72,2026-05-23 17:00:00+08:00
6836,DEV-0085,67.61,71.53,51.3,22.01,70.9,94.09,2026-05-23 15:00:00+08:00
6837,DEV-0078,44.64,51.49,54.74,14.5,53.68,87.58,2026-06-07 07:00:00+08:00
6838,DEV-0094,78.48,17.07,65.13,15.83,4.84,66.71,2026-05-26 23:00:00+08:00
6839,DEV-0067,69.16,61.72,66.17,10.85,57.14,62.65,2026-05-28 13:00:00+08:00
6840,DEV-0022,41.11,25.61,73.96,40.53,28.61,75.17,2026-06-12 18:00:00+08:00
6841,DEV-0068,90.15,73.15,86.32,78.48,6.16,73.62,2026-06-01 16:00:00+08:00
6842,DEV-0083,77.46,12.18,51.6,42.86,81.8,99.46,2026-05-27 01:00:00+08:00
6843,DEV-0111,90.32,55.55,78.48,78.93,115.74,90.69,2026-06-16 22:00:00+08:00
6844,DEV-0012,31.49,50.61,37.7,22.95,74.8,74.53,2026-06-01 21:00:00+08:00
6845,DEV-0107,39.35,10.44,80.75,18.66,90.59,91.36,2026-05-20 23:00:00+08:00
6846,DEV-0056,58.06,80.04,66.7,46.72,29.64,90.32,2026-06-02 23:00:00+08:00
6847,DEV-0027,47.28,65.43,55.71,34.39,99.99,66.75,2026-06-16 19:00:00+08:00
6848,DEV-0060,34.22,62.16,42.67,70.61,92.33,99.72,2026-05-30 09:00:00+08:00
6849,DEV-0084,80.07,87.53,48.4,20.89,20.51,79.14,2026-06-01 03:00:00+08:00
6850,DEV-0064,41.28,62.06,75.49,42.36,77.74,81.4,2026-05-24 03:00:00+08:00
6851,DEV-0004,21.15,25.51,37.37,60.35,75.77,69.09,2026-06-14 12:00:00+08:00
6852,DEV-0007,37.47,38.39,49.78,69.56,117.73,99.43,2026-05-26 15:00:00+08:00
6853,DEV-0118,11.98,85.48,86.53,76.38,57.34,90.87,2026-05-31 11:00:00+08:00
6854,DEV-0003,8.34,55.67,90.74,13.55,77.91,86.29,2026-06-09 12:00:00+08:00
6855,DEV-0075,39.94,26.39,31.81,49.99,7.62,60.95,2026-05-23 15:00:00+08:00
6856,DEV-0105,29.9,71.9,83.7,46.44,22.57,99.87,2026-06-18 10:00:00+08:00
6857,DEV-0019,62.93,80.69,54.0,28.03,50.82,64.84,2026-05-24 05:00:00+08:00
6858,DEV-0063,73.92,48.28,83.32,68.15,64.67,69.7,2026-05-31 11:00:00+08:00
6859,DEV-0071,63.93,36.31,29.19,65.27,55.66,79.9,2026-05-21 15:00:00+08:00
6860,DEV-0004,16.28,42.78,29.47,64.03,40.94,77.31,2026-05-26 23:00:00+08:00
6861,DEV-0018,78.63,80.51,43.72,64.15,80.01,84.29,2026-05-24 12:00:00+08:00
6862,DEV-0078,78.14,68.01,40.25,73.45,118.86,83.73,2026-06-03 19:00:00+08:00
6863,DEV-0079,41.5,23.91,76.71,47.71,5.17,78.47,2026-06-11 08:00:00+08:00
6864,DEV-0008,52.88,78.17,49.83,26.79,85.33,61.81,2026-05-22 01:00:00+08:00
6865,DEV-0113,50.06,34.32,55.1,14.07,106.53,79.87,2026-06-08 13:00:00+08:00
6866,DEV-0114,11.5,64.34,87.69,11.37,98.93,99.53,2026-05-21 04:00:00+08:00
6867,DEV-0003,46.56,27.23,29.04,55.18,71.7,72.68,2026-06-02 00:00:00+08:00
6868,DEV-0051,62.59,84.58,53.74,41.87,74.39,61.36,2026-05-28 14:00:00+08:00
6869,DEV-0028,84.1,11.52,61.32,35.94,5.33,99.23,2026-06-13 23:00:00+08:00
6870,DEV-0078,51.63,19.38,42.32,11.12,8.78,66.21,2026-05-23 17:00:00+08:00
6871,DEV-0020,64.6,88.68,38.44,19.36,11.45,81.74,2026-05-22 18:00:00+08:00
6872,DEV-0092,68.24,79.06,48.12,19.75,13.76,60.1,2026-06-15 19:00:00+08:00
6873,DEV-0002,82.47,66.37,93.1,62.7,38.94,91.96,2026-05-28 23:00:00+08:00
6874,DEV-0117,52.15,26.66,61.31,57.55,50.72,83.52,2026-06-07 12:00:00+08:00
6875,DEV-0105,63.73,35.6,25.1,66.65,16.87,78.55,2026-06-02 14:00:00+08:00
6876,DEV-0056,52.16,14.16,49.43,32.16,40.52,84.66,2026-06-08 23:00:00+08:00
6877,DEV-0026,33.49,36.44,68.32,18.55,55.05,93.68,2026-06-04 05:00:00+08:00
6878,DEV-0061,80.78,44.56,34.64,43.78,84.39,74.73,2026-06-18 09:00:00+08:00
6879,DEV-0115,40.32,16.63,67.32,28.87,55.62,80.53,2026-06-06 06:00:00+08:00
6880,DEV-0098,21.58,21.23,36.62,55.72,99.68,78.56,2026-05-20 18:00:00+08:00
6881,DEV-0048,66.13,75.05,52.12,39.72,34.33,85.06,2026-06-06 09:00:00+08:00
6882,DEV-0115,55.52,35.14,41.14,65.67,48.81,69.94,2026-06-15 15:00:00+08:00
6883,DEV-0100,93.52,29.08,80.73,79.0,17.78,83.54,2026-05-31 21:00:00+08:00
6884,DEV-0119,5.62,34.17,89.04,59.53,9.1,77.19,2026-06-09 21:00:00+08:00
6885,DEV-0101,23.62,63.69,73.52,67.71,76.28,77.65,2026-05-22 20:00:00+08:00
6886,DEV-0075,27.03,57.24,65.62,24.7,22.37,80.6,2026-05-28 12:00:00+08:00
6887,DEV-0008,23.76,26.6,41.28,15.99,24.1,94.27,2026-06-18 19:00:00+08:00
6888,DEV-0015,64.21,10.69,50.96,52.5,101.4,90.08,2026-06-04 16:00:00+08:00
6889,DEV-0114,35.12,88.97,60.58,23.45,87.29,80.73,2026-06-07 16:00:00+08:00
6890,DEV-0036,67.67,83.24,48.28,40.02,12.89,84.59,2026-06-17 15:00:00+08:00
6891,DEV-0095,41.62,27.08,70.27,72.05,103.34,62.84,2026-06-01 05:00:00+08:00
6892,DEV-0063,63.74,73.34,43.16,56.7,26.22,92.38,2026-05-20 12:00:00+08:00
6893,DEV-0004,57.3,21.46,71.9,72.94,87.79,76.66,2026-05-29 07:00:00+08:00
6894,DEV-0018,83.41,20.5,35.57,49.76,96.29,78.9,2026-06-03 20:00:00+08:00
6895,DEV-0078,68.65,28.89,69.31,12.81,67.16,71.04,2026-06-02 12:00:00+08:00
6896,DEV-0022,90.42,11.86,35.76,79.8,68.44,88.54,2026-06-18 10:00:00+08:00
6897,DEV-0006,41.08,32.29,64.43,27.17,97.19,70.08,2026-06-11 11:00:00+08:00
6898,DEV-0055,52.53,49.06,40.22,29.36,13.7,86.94,2026-05-31 13:00:00+08:00
6899,DEV-0038,91.5,87.04,86.6,20.95,35.84,66.54,2026-06-12 22:00:00+08:00
6900,DEV-0076,38.57,51.23,66.74,48.68,85.95,94.73,2026-05-26 07:00:00+08:00
6901,DEV-0015,68.67,18.82,68.43,18.08,110.57,67.45,2026-06-14 23:00:00+08:00
6902,DEV-0036,18.8,72.22,34.57,71.09,35.69,67.44,2026-05-23 10:00:00+08:00
6903,DEV-0029,49.26,47.06,75.17,24.96,86.57,97.89,2026-06-05 17:00:00+08:00
6904,DEV-0114,60.91,82.63,55.72,30.21,15.74,70.24,2026-05-27 20:00:00+08:00
6905,DEV-0088,40.63,58.65,44.43,20.95,108.57,90.79,2026-06-18 03:00:00+08:00
6906,DEV-0060,24.25,67.44,54.37,16.64,61.75,90.88,2026-05-28 13:00:00+08:00
6907,DEV-0044,26.81,85.19,70.38,77.62,30.17,76.36,2026-05-30 08:00:00+08:00
6908,DEV-0051,63.91,45.11,29.21,74.3,81.27,99.95,2026-06-16 23:00:00+08:00
6909,DEV-0025,51.47,58.15,80.43,76.05,51.3,87.89,2026-05-28 14:00:00+08:00
6910,DEV-0049,56.82,66.24,52.37,20.99,17.25,81.54,2026-06-16 21:00:00+08:00
6911,DEV-0032,50.85,61.92,32.14,59.56,54.36,63.13,2026-05-24 16:00:00+08:00
6912,DEV-0034,87.8,56.7,71.31,59.79,94.92,90.22,2026-06-16 19:00:00+08:00
6913,DEV-0054,23.44,40.64,61.34,13.81,10.34,82.84,2026-05-25 06:00:00+08:00
6914,DEV-0014,7.23,53.23,91.37,10.19,82.17,68.88,2026-06-14 10:00:00+08:00
6915,DEV-0030,49.36,53.87,46.36,25.51,26.2,71.84,2026-06-03 12:00:00+08:00
6916,DEV-0075,15.42,21.48,36.66,63.14,52.33,96.6,2026-06-04 09:00:00+08:00
6917,DEV-0003,77.02,30.42,73.58,27.47,12.55,73.51,2026-06-13 00:00:00+08:00
6918,DEV-0030,15.01,59.28,40.14,37.18,96.11,60.01,2026-05-26 02:00:00+08:00
6919,DEV-0056,67.84,14.29,50.06,25.91,30.96,74.4,2026-06-13 02:00:00+08:00
6920,DEV-0060,47.12,30.25,41.44,22.77,110.18,97.7,2026-06-03 08:00:00+08:00
6921,DEV-0017,58.72,60.61,71.13,22.82,6.42,90.61,2026-06-02 03:00:00+08:00
6922,DEV-0073,27.26,34.71,27.07,13.61,106.12,61.9,2026-06-09 08:00:00+08:00
6923,DEV-0005,48.75,32.75,66.1,71.77,112.82,94.56,2026-06-04 02:00:00+08:00
6924,DEV-0061,26.9,32.57,80.77,68.95,112.54,88.72,2026-06-01 09:00:00+08:00
6925,DEV-0047,89.61,70.39,72.88,21.02,36.04,87.21,2026-06-05 11:00:00+08:00
6926,DEV-0067,16.66,37.45,58.8,56.04,98.64,97.69,2026-06-07 08:00:00+08:00
6927,DEV-0075,10.8,20.26,66.51,26.01,106.69,93.17,2026-05-23 19:00:00+08:00
6928,DEV-0055,11.7,22.56,53.68,41.38,110.52,63.48,2026-05-26 20:00:00+08:00
6929,DEV-0014,56.09,60.32,54.97,71.17,72.33,66.19,2026-06-18 01:00:00+08:00
6930,DEV-0107,12.16,56.02,42.16,47.24,107.09,86.42,2026-05-21 09:00:00+08:00
6931,DEV-0037,94.89,39.97,68.62,57.23,93.19,88.09,2026-06-10 01:00:00+08:00
6932,DEV-0067,83.14,58.64,81.26,44.94,53.37,67.57,2026-06-14 01:00:00+08:00
6933,DEV-0099,10.53,82.41,87.89,25.16,98.98,78.27,2026-06-10 04:00:00+08:00
6934,DEV-0020,22.26,42.5,77.31,63.26,46.27,96.28,2026-06-10 13:00:00+08:00
6935,DEV-0112,35.15,11.39,82.32,75.31,49.22,68.27,2026-05-21 14:00:00+08:00
6936,DEV-0060,9.41,41.96,37.35,13.3,53.83,79.88,2026-06-09 07:00:00+08:00
6937,DEV-0010,82.03,17.15,29.14,29.79,76.48,88.58,2026-06-11 20:00:00+08:00
6938,DEV-0089,57.99,49.13,67.54,68.77,87.53,75.25,2026-06-08 15:00:00+08:00
6939,DEV-0095,83.86,27.93,78.11,51.71,45.11,85.79,2026-06-06 15:00:00+08:00
6940,DEV-0048,62.54,68.58,25.93,75.06,2.26,66.04,2026-05-30 09:00:00+08:00
6941,DEV-0040,83.55,83.63,28.22,58.44,34.45,76.47,2026-06-06 01:00:00+08:00
6942,DEV-0101,92.94,16.03,61.14,55.75,29.72,65.23,2026-06-05 11:00:00+08:00
6943,DEV-0024,90.72,50.91,59.42,59.56,118.61,64.03,2026-05-28 11:00:00+08:00
6944,DEV-0071,28.81,55.96,46.15,55.68,63.08,92.85,2026-06-13 22:00:00+08:00
6945,DEV-0084,90.49,17.32,77.9,55.71,85.7,94.84,2026-06-09 12:00:00+08:00
6946,DEV-0013,93.26,81.9,63.74,15.29,110.55,71.27,2026-05-26 16:00:00+08:00
6947,DEV-0048,75.09,60.6,58.25,55.57,119.97,98.8,2026-06-14 02:00:00+08:00
6948,DEV-0058,42.68,13.48,44.47,37.77,60.88,89.47,2026-05-25 00:00:00+08:00
6949,DEV-0075,10.75,84.8,25.72,55.44,8.11,97.27,2026-05-21 04:00:00+08:00
6950,DEV-0006,11.78,67.89,56.71,11.83,55.19,74.81,2026-06-18 14:00:00+08:00
6951,DEV-0104,69.54,23.81,49.71,40.64,2.19,74.04,2026-05-21 02:00:00+08:00
6952,DEV-0063,64.24,80.64,31.28,73.89,72.91,67.29,2026-06-09 10:00:00+08:00
6953,DEV-0041,25.44,22.88,29.82,19.38,89.81,88.58,2026-06-13 11:00:00+08:00
6954,DEV-0094,13.33,33.79,90.55,48.4,63.78,92.02,2026-06-14 14:00:00+08:00
6955,DEV-0044,11.43,13.92,78.03,23.51,91.74,92.79,2026-05-23 23:00:00+08:00
6956,DEV-0057,63.77,18.75,69.31,42.38,15.25,73.87,2026-05-27 17:00:00+08:00
6957,DEV-0032,94.28,15.51,81.63,75.79,71.16,87.41,2026-05-25 14:00:00+08:00
6958,DEV-0060,27.39,56.36,69.12,23.68,57.6,72.54,2026-06-11 01:00:00+08:00
6959,DEV-0024,67.07,29.73,38.64,67.0,75.95,82.13,2026-06-07 02:00:00+08:00
6960,DEV-0008,15.76,60.63,84.5,54.01,27.54,94.91,2026-06-17 17:00:00+08:00
6961,DEV-0102,65.44,42.52,33.77,28.05,67.56,73.76,2026-05-30 07:00:00+08:00
6962,DEV-0021,58.37,84.04,76.99,42.12,10.32,93.74,2026-05-24 18:00:00+08:00
6963,DEV-0030,77.8,86.99,43.33,14.57,47.36,87.67,2026-06-11 17:00:00+08:00
6964,DEV-0031,32.52,61.03,46.98,31.41,30.74,74.96,2026-05-27 06:00:00+08:00
6965,DEV-0034,41.95,56.0,67.47,19.36,92.36,91.84,2026-05-29 09:00:00+08:00
6966,DEV-0015,56.69,89.22,58.86,46.98,85.73,67.87,2026-05-29 15:00:00+08:00
6967,DEV-0109,12.7,12.08,32.89,57.48,56.95,66.03,2026-06-17 02:00:00+08:00
6968,DEV-0057,57.31,65.54,46.87,29.86,84.41,67.66,2026-05-22 00:00:00+08:00
6969,DEV-0030,66.74,42.25,41.67,25.05,1.13,70.51,2026-06-16 21:00:00+08:00
