DEV-0044,85.2,23.9,72.5,10.81,236,64,2026-05-20 05:04:45
DEV-0092,74.0,14.5,38.2,20.28,187,91,2026-05-22 18:04:45
DEV-0061,24.6,85.3,62.7,14.93,69,22,2026-05-24 05:04:45
DEV-0045,78.4,74.8,70.8,6.02,88,33,2026-06-14 22:04:45
DEV-0098,70.4,22.2,38.8,18.07,215,67,2026-05-21 22:04:45
DEV-0093,76.1,64.7,74.0,40.81,239,84,2026-06-15 01:04:45
DEV-0038,14.4,43.2,73.4,29.18,40,47,2026-05-22 19:04:45
DEV-0054,62.4,79.1,42.0,34.02,124,68,2026-05-31 00:04:45
DEV-0108,75.8,79.9,40.9,5.46,147,66,2026-05-19 01:04:45
DEV-0119,85.8,69.7,43.7,38.57,111,24,2026-06-09 02:04:45
DEV-0080,81.3,87.2,29.0,29.5,174,46,2026-05-24 21:04:45
DEV-0060,87.6,45.0,20.6,43.21,87,31,2026-05-18 19:04:45
DEV-0079,28.6,35.0,66.2,35.49,147,21,2026-05-29 17:04:45
DEV-0036,7.9,43.0,55.0,31.76,110,8,2026-06-13 01:04:45
DEV-0017,90.0,13.8,67.3,16.02,266,4,2026-05-18 02:04:45
DEV-0016,26.7,85.6,47.4,44.02,197,19,2026-05-24 11:04:45
DEV-0029,27.3,43.9,54.4,19.42,285,100,2026-06-13 11:04:45
DEV-0005,53.7,11.4,26.4,41.84,110,59,2026-06-04 18:04:45
DEV-0108,77.7,36.1,45.2,10.82,235,63,2026-06-09 15:04:45
DEV-0066,74.0,15.7,37.5,22.14,225,85,2026-05-21 05:04:45
DEV-0048,46.6,83.3,56.7,18.31,258,44,2026-05-23 11:04:45
DEV-0044,60.0,39.7,40.2,45.1,170,84,2026-06-06 11:04:45
DEV-0089,61.6,20.7,59.1,8.73,63,39,2026-05-25 18:04:45
DEV-0047,83.8,86.6,35.7,8.34,119,80,2026-06-01 23:04:45
DEV-0021,67.1,20.5,66.9,45.36,78,8,2026-05-28 08:04:45
DEV-0115,65.2,52.4,73.7,12.38,43,51,2026-05-19 23:04:45
DEV-0041,13.7,15.4,54.6,13.32,158,48,2026-05-26 17:04:45
DEV-0038,68.9,35.6,23.3,14.2,74,61,2026-05-20 19:04:45
DEV-0050,73.9,80.5,45.5,6.16,285,19,2026-06-03 21:04:45
DEV-0008,22.0,68.3,57.6,15.89,51,22,2026-06-04 13:04:45
DEV-0113,94.2,10.8,58.6,31.22,228,30,2026-06-04 08:04:45
DEV-0083,80.2,72.9,51.7,9.06,50,71,2026-06-15 01:04:45
DEV-0047,69.7,62.8,39.4,30.73,295,8,2026-06-15 13:04:45
DEV-0037,88.3,48.3,70.2,8.98,126,20,2026-06-02 20:04:45
DEV-0039,41.6,16.9,69.5,8.91,63,27,2026-06-03 19:04:45
DEV-0095,91.7,88.2,34.4,27.61,192,61,2026-06-13 18:04:45
DEV-0026,24.3,71.4,54.3,36.14,241,55,2026-05-24 09:04:45
DEV-0054,12.8,49.5,36.0,10.78,64,20,2026-06-15 14:04:45
DEV-0099,19.9,16.9,58.3,14.17,47,29,2026-06-15 00:04:45
DEV-0012,31.1,78.7,50.8,12.32,274,78,2026-06-14 13:04:45
DEV-0072,54.1,52.3,23.9,22.09,216,39,2026-06-01 07:04:45
DEV-0021,21.9,76.0,25.9,30.91,23,66,2026-06-10 03:04:45
DEV-0009,65.4,25.4,41.6,30.27,110,13,2026-05-28 20:04:45
DEV-0020,26.0,44.5,67.4,22.94,32,39,2026-05-18 00:04:45
DEV-0009,87.0,16.8,67.2,14.79,285,73,2026-06-12 18:04:45
DEV-0080,15.4,50.5,62.0,18.08,169,4,2026-06-11 22:04:45
DEV-0031,70.0,72.5,21.3,44.93,132,35,2026-06-05 11:04:45
DEV-0076,38.1,12.2,47.1,16.52,270,61,2026-05-31 00:04:45
DEV-0045,10.2,67.2,45.0,38.8,83,46,2026-05-19 20:04:45
DEV-0059,18.7,16.0,40.8,38.59,65,51,2026-06-15 14:04:45
DEV-0107,22.6,49.8,55.3,37.76,52,84,2026-05-19 01:04:45
DEV-0096,92.9,14.4,62.4,36.05,230,4,2026-06-08 16:04:45
DEV-0098,82.1,59.0,67.3,14.26,222,52,2026-05-28 00:04:45
DEV-0003,6.2,57.5,35.5,46.13,208,51,2026-05-18 10:04:45
DEV-0078,27.1,67.3,74.3,16.15,241,8,2026-06-15 11:04:45
DEV-0064,14.7,64.5,48.8,5.4,18,75,2026-05-26 13:04:45
DEV-0111,87.2,31.9,22.7,23.94,132,24,2026-06-07 11:04:45
DEV-0039,24.4,12.4,61.4,20.19,278,100,2026-05-26 18:04:45
DEV-0038,30.7,65.7,58.1,29.84,92,32,2026-05-27 17:04:45
DEV-0043,59.0,10.4,51.8,13.39,273,42,2026-05-24 14:04:45
DEV-0108,67.3,64.9,50.3,20.19,145,46,2026-06-03 05:04:45
DEV-0112,15.1,59.6,26.3,30.92,220,4,2026-06-07 13:04:45
DEV-0118,33.0,79.0,62.8,15.58,258,70,2026-05-23 18:04:45
DEV-0117,23.6,66.8,30.7,44.51,103,19,2026-06-06 10:04:45
DEV-0069,6.5,30.6,32.9,16.49,191,67,2026-06-03 10:04:45
DEV-0053,42.9,74.0,48.4,38.21,141,13,2026-05-30 22:04:45
DEV-0030,49.2,17.1,22.1,15.26,239,43,2026-06-01 23:04:45
DEV-0114,20.2,45.4,42.0,10.48,188,66,2026-06-03 19:04:45
DEV-0001,51.2,18.9,62.7,16.39,45,48,2026-05-28 23:04:45
DEV-0023,54.0,66.5,59.1,36.64,40,10,2026-05-30 00:04:45
DEV-0069,39.3,18.2,41.3,6.4,106,49,2026-06-13 11:04:45
DEV-0012,51.5,23.3,61.2,6.0,175,44,2026-06-02 05:04:45
DEV-0091,61.8,40.3,39.3,16.62,208,65,2026-06-06 04:04:45
DEV-0049,50.6,30.4,66.7,40.05,123,64,2026-05-28 10:04:45
DEV-0012,94.0,74.6,30.9,44.48,144,81,2026-05-18 10:04:45
DEV-0041,30.3,37.0,51.2,35.36,222,4,2026-06-16 07:04:45
DEV-0030,94.3,78.1,25.1,47.99,75,20,2026-05-26 12:04:45
DEV-0100,18.5,27.6,48.7,40.99,246,35,2026-05-18 09:04:45
DEV-0017,67.1,62.1,60.0,39.47,111,50,2026-05-25 01:04:45
DEV-0030,53.2,62.6,68.1,47.4,171,87,2026-05-20 18:04:45
DEV-0058,6.9,73.2,30.7,6.32,298,11,2026-05-30 08:04:45
DEV-0088,87.7,38.9,49.9,8.13,215,89,2026-06-05 15:04:45
DEV-0110,85.2,71.9,21.1,17.38,275,81,2026-06-05 23:04:45
DEV-0072,29.5,79.7,72.9,41.58,22,2,2026-05-18 05:04:45
DEV-0054,20.5,49.0,51.4,37.06,300,43,2026-06-11 09:04:45
DEV-0040,78.0,57.5,39.5,17.83,203,55,2026-05-23 03:04:45
DEV-0043,31.4,76.8,74.0,38.82,248,90,2026-05-17 22:04:45
DEV-0046,81.0,20.4,38.9,27.52,11,15,2026-05-30 00:04:45
DEV-0120,71.8,89.7,71.2,43.9,233,27,2026-06-05 03:04:45
DEV-0040,46.5,63.0,35.7,38.81,99,30,2026-06-03 08:04:45
DEV-0087,15.6,42.7,31.7,15.26,88,55,2026-06-04 19:04:45
DEV-0117,70.9,58.5,59.5,35.91,28,7,2026-06-12 20:04:45
DEV-0057,6.1,54.5,72.0,10.65,150,82,2026-05-19 17:04:45
DEV-0044,45.4,86.2,60.6,15.77,143,100,2026-05-23 13:04:45
DEV-0039,55.3,17.2,70.7,17.98,130,41,2026-06-01 17:04:45
DEV-0100,18.5,89.7,64.7,29.38,114,62,2026-06-09 11:04:45
DEV-0087,53.1,47.7,39.8,23.24,256,74,2026-05-24 00:04:45
DEV-0016,64.4,13.9,27.6,44.84,198,36,2026-05-20 12:04:45
DEV-0059,90.6,47.8,65.5,20.37,291,17,2026-06-13 22:04:45
DEV-0107,52.2,89.0,45.8,6.69,272,77,2026-06-04 20:04:45
DEV-0010,88.9,84.9,46.8,30.96,64,54,2026-06-11 14:04:45
DEV-0010,32.1,42.1,34.0,37.07,46,14,2026-05-22 20:04:45
DEV-0110,50.4,14.8,51.7,21.35,160,23,2026-06-03 19:04:45
DEV-0112,87.6,27.0,60.2,39.63,269,70,2026-05-19 21:04:45
DEV-0098,35.3,66.8,33.3,50.0,252,38,2026-05-23 20:04:45
DEV-0087,80.5,68.2,45.2,7.54,291,72,2026-06-11 13:04:45
DEV-0081,18.2,29.4,38.4,9.27,49,97,2026-05-19 23:04:45
DEV-0094,74.4,76.3,50.3,12.35,89,52,2026-05-27 02:04:45
DEV-0074,92.4,14.8,42.5,23.26,14,19,2026-05-24 14:04:45
DEV-0056,37.5,67.5,31.2,49.67,297,83,2026-06-01 07:04:45
DEV-0059,10.7,34.6,61.7,35.09,73,14,2026-06-16 15:04:45
DEV-0107,6.2,64.6,61.0,5.43,15,58,2026-06-14 17:04:45
DEV-0104,27.1,51.6,23.3,33.42,218,92,2026-05-29 03:04:45
DEV-0097,77.7,56.4,29.0,27.44,22,74,2026-05-25 17:04:45
DEV-0031,29.6,31.7,28.5,36.29,227,63,2026-06-03 17:04:45
DEV-0070,44.6,42.7,57.6,32.71,182,8,2026-05-27 10:04:45
DEV-0103,30.8,79.1,64.7,22.77,231,18,2026-05-29 11:04:45
DEV-0061,40.6,64.2,24.9,31.91,87,65,2026-06-12 07:04:45
DEV-0058,94.8,31.7,46.2,20.75,25,25,2026-06-03 14:04:45
DEV-0043,73.8,70.4,23.4,24.69,96,51,2026-05-21 14:04:45
DEV-0029,10.3,20.0,60.9,34.85,135,45,2026-06-09 09:04:45
DEV-0119,38.4,45.5,33.3,32.53,21,60,2026-06-05 16:04:45
DEV-0100,73.5,68.6,32.5,8.89,268,44,2026-06-10 10:04:45
DEV-0083,18.4,47.2,61.0,21.56,69,44,2026-05-23 21:04:45
DEV-0026,48.4,60.6,52.6,6.11,188,27,2026-05-30 15:04:45
DEV-0093,88.2,42.7,71.2,13.74,257,56,2026-06-06 20:04:45
DEV-0028,94.4,20.4,49.3,20.97,209,21,2026-05-25 12:04:45
DEV-0030,46.9,81.6,65.8,41.62,259,87,2026-06-09 04:04:45
DEV-0024,35.3,56.4,25.6,15.49,122,92,2026-05-27 14:04:45
DEV-0106,74.0,65.9,68.7,5.31,164,19,2026-05-19 18:04:45
DEV-0027,27.6,81.7,31.2,25.06,141,26,2026-06-08 13:04:45
DEV-0030,84.8,25.7,26.8,33.2,268,27,2026-05-24 22:04:45
DEV-0036,38.0,60.8,73.3,10.75,254,71,2026-05-21 00:04:45
DEV-0119,6.1,47.2,44.2,31.66,195,97,2026-05-18 09:04:45
DEV-0087,15.2,86.0,51.4,22.35,13,84,2026-05-20 22:04:45
DEV-0050,31.6,77.5,39.6,18.61,78,13,2026-06-01 00:04:45
DEV-0063,64.9,53.2,32.2,32.93,85,56,2026-06-04 08:04:45
DEV-0004,34.1,67.1,54.6,25.26,224,67,2026-05-25 02:04:45
DEV-0047,60.5,31.0,72.9,28.68,289,28,2026-05-20 14:04:45
DEV-0103,56.5,27.7,45.1,45.96,244,87,2026-05-19 00:04:45
DEV-0067,82.6,64.2,24.4,21.75,126,22,2026-06-12 16:04:45
DEV-0077,50.9,70.6,65.3,23.93,181,47,2026-06-13 06:04:45
DEV-0088,66.6,12.4,38.2,22.83,227,95,2026-05-20 00:04:45
DEV-0068,41.4,63.7,22.0,34.08,119,39,2026-05-26 14:04:45
DEV-0054,47.4,79.7,65.6,30.97,277,55,2026-06-06 04:04:45
DEV-0019,55.4,38.7,53.9,45.08,5,30,2026-05-25 04:04:45
DEV-0043,21.7,21.7,45.8,12.6,57,42,2026-06-01 16:04:45
DEV-0073,73.3,29.4,57.2,18.27,298,87,2026-05-30 00:04:45
DEV-0030,58.7,30.6,38.5,31.84,8,26,2026-05-23 23:04:45
DEV-0073,36.3,73.0,35.7,21.3,193,26,2026-06-13 12:04:45
DEV-0061,10.2,49.2,21.7,11.73,51,3,2026-05-19 10:04:45
DEV-0019,71.3,85.6,71.7,22.11,197,29,2026-05-18 13:04:45
DEV-0096,92.6,38.1,41.5,40.76,109,93,2026-06-08 18:04:45
DEV-0022,90.2,26.4,70.5,25.34,293,28,2026-05-22 04:04:45
DEV-0009,43.3,41.3,63.8,31.11,22,78,2026-06-16 06:04:45
DEV-0039,54.4,44.5,59.6,37.73,231,27,2026-06-10 03:04:45
DEV-0053,32.9,83.9,44.6,39.6,297,81,2026-05-18 05:04:45
DEV-0026,64.8,51.1,53.8,33.35,148,12,2026-05-27 01:04:45
DEV-0056,76.5,73.0,53.9,6.04,106,64,2026-06-12 13:04:45
DEV-0118,42.3,83.2,62.4,34.56,192,82,2026-05-23 20:04:45
DEV-0014,6.3,38.0,47.0,16.11,144,54,2026-05-29 03:04:45
DEV-0074,80.2,30.4,47.2,14.6,124,70,2026-05-28 21:04:45
DEV-0099,54.4,14.6,62.4,45.13,171,17,2026-05-26 07:04:45
DEV-0074,7.7,36.5,44.0,46.33,49,71,2026-06-08 13:04:45
DEV-0057,53.8,81.5,60.7,24.91,275,97,2026-05-24 16:04:45
DEV-0065,26.3,45.6,33.5,16.88,27,78,2026-05-30 12:04:45
DEV-0066,33.7,27.1,22.2,12.1,170,8,2026-06-10 07:04:45
DEV-0031,9.1,78.8,55.5,42.29,204,36,2026-05-30 22:04:45
DEV-0103,59.7,61.2,34.6,15.0,123,46,2026-06-05 23:04:45
DEV-0068,41.5,36.4,74.8,13.4,57,88,2026-06-01 12:04:45
DEV-0050,7.9,28.8,44.9,5.23,284,6,2026-06-07 18:04:45
DEV-0043,83.1,43.6,36.0,24.22,158,76,2026-06-14 04:04:45
DEV-0028,47.9,30.8,35.2,24.36,67,85,2026-06-13 05:04:45
DEV-0055,12.3,24.2,64.7,6.99,126,94,2026-05-23 04:04:45
DEV-0105,66.3,65.9,73.8,29.81,214,91,2026-05-26 06:04:45
DEV-0092,88.4,15.6,51.0,33.75,26,39,2026-06-11 11:04:45
DEV-0041,51.9,27.7,31.9,10.9,283,54,2026-05-19 11:04:45
DEV-0052,5.1,75.2,48.4,19.2,5,99,2026-06-15 14:04:45
DEV-0022,57.8,72.8,46.5,40.54,10,14,2026-06-15 09:04:45
DEV-0009,21.6,33.5,39.5,25.96,282,12,2026-05-31 17:04:45
DEV-0072,9.9,69.8,56.0,9.08,156,78,2026-05-23 11:04:45
DEV-0099,57.1,25.2,42.1,40.3,196,5,2026-06-01 12:04:45
DEV-0044,15.9,17.6,64.7,41.48,118,74,2026-05-30 03:04:45
DEV-0069,44.4,50.1,63.7,27.16,252,1,2026-05-24 19:04:45
DEV-0002,62.8,58.8,28.1,43.28,88,97,2026-05-23 21:04:45
DEV-0117,69.4,72.5,71.5,21.45,256,90,2026-06-12 09:04:45
DEV-0077,43.0,22.3,52.5,14.34,76,10,2026-06-08 09:04:45
DEV-0036,56.9,23.1,27.4,30.31,140,6,2026-05-19 07:04:45
DEV-0007,89.9,76.1,46.3,35.43,246,64,2026-06-01 05:04:45
DEV-0067,55.0,40.8,59.4,16.47,8,50,2026-05-30 15:04:45
DEV-0014,11.1,83.5,72.1,13.16,217,95,2026-06-11 02:04:45
DEV-0093,8.0,28.4,23.3,22.47,194,10,2026-05-29 09:04:45
DEV-0041,49.1,17.5,26.1,29.95,29,83,2026-06-14 00:04:45
DEV-0070,12.4,19.7,60.1,43.86,122,87,2026-05-21 11:04:45
DEV-0109,59.8,27.7,23.3,19.6,265,99,2026-05-26 13:04:45
DEV-0075,69.9,20.9,43.6,11.78,63,37,2026-05-19 10:04:45
DEV-0044,59.0,54.4,57.8,36.55,58,3,2026-05-22 20:04:45
DEV-0091,39.8,18.6,62.0,43.71,29,37,2026-06-01 09:04:45
DEV-0004,35.9,17.1,27.8,7.2,116,55,2026-06-16 10:04:45
DEV-0067,16.0,72.9,62.7,47.36,290,99,2026-06-16 03:04:45
DEV-0033,28.0,73.7,42.4,6.91,282,90,2026-06-13 11:04:45
DEV-0089,60.0,82.6,34.1,41.2,287,31,2026-06-05 01:04:45
DEV-0055,55.8,31.1,51.1,20.86,211,2,2026-05-22 12:04:45
DEV-0088,78.0,69.2,65.6,46.03,22,53,2026-06-11 02:04:45
DEV-0089,90.0,31.0,41.9,31.74,117,88,2026-05-21 07:04:45
DEV-0082,54.2,76.6,51.4,6.83,137,19,2026-05-21 18:04:45
DEV-0036,12.0,21.4,54.0,5.72,188,59,2026-05-19 22:04:45
DEV-0057,86.7,24.3,66.6,35.35,278,37,2026-05-28 07:04:45
DEV-0052,72.7,58.4,68.3,41.29,104,6,2026-06-12 14:04:45
DEV-0051,89.4,87.4,47.2,28.6,210,16,2026-05-27 16:04:45
DEV-0038,65.5,40.0,48.5,31.21,12,18,2026-05-18 10:04:45
DEV-0050,16.7,74.5,72.7,8.82,204,50,2026-06-10 20:04:45
DEV-0099,69.7,41.9,20.4,13.53,272,17,2026-06-05 04:04:45
DEV-0104,89.7,80.1,52.7,33.41,216,62,2026-05-19 22:04:45
DEV-0006,16.2,39.6,28.7,27.39,256,88,2026-06-04 02:04:45
DEV-0006,19.2,81.7,65.2,27.38,72,27,2026-06-13 00:04:45
DEV-0092,89.4,35.8,35.0,48.25,179,20,2026-06-02 03:04:45
DEV-0106,71.8,76.5,20.0,19.45,272,80,2026-06-03 12:04:45
DEV-0077,40.1,15.0,29.9,21.29,33,44,2026-06-10 07:04:45
DEV-0002,61.3,82.7,69.3,19.87,49,25,2026-06-11 15:04:45
DEV-0066,29.5,83.5,20.9,32.57,122,37,2026-05-19 09:04:45
DEV-0020,26.8,20.2,59.5,10.56,48,19,2026-05-23 00:04:45
DEV-0035,87.5,81.1,32.4,9.91,146,90,2026-05-20 08:04:45
DEV-0103,11.8,79.0,64.4,29.22,253,66,2026-06-07 05:04:45
DEV-0034,67.5,74.0,30.8,42.93,243,62,2026-05-22 11:04:45
DEV-0098,54.0,65.1,36.7,39.03,54,15,2026-05-29 11:04:45
DEV-0120,52.8,28.2,31.9,33.02,294,88,2026-05-25 15:04:45
DEV-0011,50.2,62.3,72.8,41.18,295,50,2026-06-10 06:04:45
DEV-0111,33.0,87.9,38.9,25.84,227,28,2026-05-18 17:04:45
DEV-0043,37.5,47.9,73.5,39.93,182,17,2026-05-29 21:04:45
DEV-0028,74.1,34.0,48.7,28.99,105,96,2026-05-26 15:04:45
DEV-0106,61.4,35.2,36.2,13.36,169,26,2026-06-02 18:04:45
DEV-0015,11.1,47.3,49.0,30.07,100,71,2026-06-15 15:04:45
DEV-0043,9.1,30.0,38.5,15.37,274,24,2026-05-25 21:04:45
DEV-0061,19.3,89.0,44.3,26.28,199,49,2026-06-14 19:04:45
DEV-0069,16.6,53.7,47.2,19.44,261,58,2026-06-13 08:04:45
DEV-0093,64.9,14.4,46.0,14.34,115,92,2026-05-31 01:04:45
DEV-0072,37.4,25.2,40.4,38.75,74,51,2026-06-11 05:04:45
DEV-0013,64.1,12.8,66.3,37.03,47,33,2026-06-05 11:04:45
DEV-0029,5.3,75.5,20.8,22.45,147,37,2026-06-01 12:04:45
DEV-0019,58.2,79.4,41.0,18.77,241,40,2026-06-05 03:04:45
DEV-0120,23.4,15.5,63.8,43.26,54,16,2026-05-18 13:04:45
DEV-0109,37.6,28.2,33.4,17.45,235,22,2026-05-21 03:04:45
DEV-0056,80.8,47.4,25.1,38.75,110,82,2026-06-03 19:04:45
DEV-0029,31.5,58.0,47.3,38.25,282,90,2026-06-01 12:04:45
DEV-0105,54.6,43.1,23.8,28.88,264,12,2026-05-27 09:04:45
DEV-0066,41.3,85.8,74.8,41.4,71,15,2026-06-01 01:04:45
DEV-0074,58.2,49.9,34.0,25.54,117,66,2026-06-11 06:04:45
DEV-0063,86.3,56.7,22.5,46.39,114,16,2026-06-09 20:04:45
DEV-0022,21.8,79.7,37.7,30.05,229,2,2026-06-04 08:04:45
DEV-0058,23.6,19.4,37.2,47.38,273,28,2026-05-30 19:04:45
DEV-0072,46.7,46.8,59.8,27.34,8,59,2026-06-15 22:04:45
DEV-0029,41.2,42.9,74.9,39.3,210,2,2026-06-16 13:04:45
DEV-0087,92.0,40.2,59.4,12.29,286,20,2026-06-11 13:04:45
DEV-0111,92.0,73.0,55.5,10.72,113,65,2026-05-29 23:04:45
DEV-0111,91.3,23.2,50.6,16.77,230,18,2026-05-29 12:04:45
DEV-0034,68.7,27.2,31.3,43.27,158,93,2026-06-01 08:04:45
DEV-0083,57.8,77.1,51.3,34.8,23,52,2026-05-30 14:04:45
DEV-0085,92.0,12.6,35.0,20.85,123,13,2026-06-08 22:04:45
DEV-0026,27.7,83.1,31.3,20.3,146,75,2026-05-23 17:04:45
DEV-0012,15.1,51.7,37.0,43.71,226,45,2026-06-12 12:04:45
DEV-0020,92.0,24.5,21.6,22.5,125,60,2026-05-23 22:04:45
DEV-0088,13.0,70.6,21.0,30.16,120,49,2026-06-05 22:04:45
DEV-0081,90.5,17.6,57.9,37.7,184,47,2026-05-24 03:04:45
DEV-0104,61.3,39.8,71.3,12.51,131,64,2026-05-23 05:04:45
DEV-0097,22.8,18.4,62.0,23.46,206,44,2026-05-23 02:04:45
DEV-0064,21.0,42.0,43.5,27.16,254,47,2026-05-23 11:04:45
DEV-0027,37.5,54.7,24.0,42.51,163,12,2026-05-26 23:04:45
DEV-0033,94.9,15.8,39.0,39.85,289,4,2026-05-24 08:04:45
DEV-0084,54.0,33.8,43.8,27.11,71,25,2026-06-08 03:04:45
DEV-0078,59.6,64.4,47.0,23.27,191,4,2026-06-15 07:04:45
DEV-0013,11.7,27.9,25.8,18.86,5,40,2026-06-04 15:04:45
DEV-0024,72.4,43.0,33.8,32.83,43,34,2026-05-22 17:04:45
DEV-0078,6.1,10.2,59.9,47.78,54,50,2026-06-06 00:04:45
DEV-0106,46.4,58.4,37.2,33.3,297,12,2026-06-02 02:04:45
DEV-0116,48.3,52.4,70.7,22.16,298,49,2026-05-28 00:04:45
DEV-0086,25.8,46.2,73.8,31.28,206,16,2026-06-14 18:04:45
DEV-0103,21.3,25.5,30.0,18.75,93,8,2026-06-01 04:04:45
DEV-0066,76.9,55.4,44.1,12.12,141,47,2026-05-21 05:04:45
DEV-0061,14.3,77.5,55.5,21.29,232,80,2026-06-08 08:04:45
DEV-0021,74.1,49.1,20.4,10.2,176,40,2026-05-18 18:04:45
DEV-0080,13.6,87.2,57.2,14.25,98,94,2026-05-30 01:04:45
DEV-0001,78.5,56.9,47.9,23.28,287,89,2026-05-24 20:04:45
DEV-0112,62.7,54.0,61.5,6.57,273,44,2026-05-18 23:04:45
DEV-0078,47.7,85.3,47.6,49.38,250,76,2026-06-04 04:04:45
DEV-0107,24.1,65.7,30.7,43.49,145,35,2026-05-26 12:04:45
DEV-0007,20.1,26.1,47.0,42.78,222,98,2026-06-01 17:04:45
DEV-0077,40.4,79.8,34.5,20.07,232,84,2026-05-31 04:04:45
DEV-0050,60.7,75.5,54.8,48.76,45,45,2026-06-01 14:04:45
DEV-0108,61.6,69.1,35.1,24.95,134,41,2026-05-20 01:04:45
DEV-0005,69.5,20.4,21.3,21.4,231,64,2026-06-09 11:04:45
DEV-0077,63.3,54.7,35.0,42.43,273,79,2026-05-30 17:04:45
DEV-0041,84.1,61.3,34.2,44.49,126,57,2026-06-01 19:04:45
DEV-0036,54.9,85.3,62.5,26.69,8,48,2026-06-06 21:04:45
DEV-0069,24.4,68.4,40.5,23.13,101,24,2026-05-21 19:04:45
DEV-0016,27.3,58.1,36.7,38.31,26,90,2026-06-04 21:04:45
DEV-0104,75.3,48.0,45.2,7.49,145,12,2026-06-01 16:04:45
DEV-0001,70.0,40.9,29.7,49.52,136,4,2026-06-03 07:04:45
DEV-0014,9.1,69.0,27.8,21.24,122,69,2026-05-28 10:04:45
DEV-0081,57.3,26.5,69.0,46.6,244,36,2026-05-20 01:04:45
DEV-0055,29.0,88.7,63.4,45.54,226,96,2026-06-15 02:04:45
DEV-0032,24.7,78.6,27.5,26.86,297,80,2026-05-27 11:04:45
DEV-0034,15.0,57.6,63.0,36.89,299,37,2026-06-13 17:04:45
DEV-0007,83.9,11.7,54.6,24.63,252,69,2026-06-12 00:04:45
DEV-0088,83.6,36.2,41.5,48.95,139,76,2026-05-28 00:04:45
DEV-0061,55.9,47.5,48.5,49.81,16,55,2026-06-12 23:04:45
DEV-0034,27.6,81.2,44.6,34.49,143,91,2026-05-27 12:04:45
DEV-0068,58.1,78.4,21.3,41.39,181,86,2026-05-20 08:04:45
DEV-0088,21.5,12.5,61.8,6.3,211,68,2026-05-27 15:04:45
DEV-0043,43.9,47.6,46.4,33.64,282,88,2026-06-11 14:04:45
DEV-0021,59.0,29.1,59.5,46.51,116,73,2026-06-12 00:04:45
DEV-0017,21.9,46.9,40.0,34.01,271,39,2026-05-19 00:04:45
DEV-0014,68.0,87.3,70.0,16.18,215,65,2026-05-28 16:04:45
DEV-0002,35.1,65.5,62.8,5.53,38,98,2026-06-14 19:04:45
DEV-0081,77.2,42.4,55.3,10.36,20,55,2026-06-05 07:04:45
DEV-0006,49.6,87.2,49.0,39.26,159,57,2026-05-25 01:04:45
DEV-0094,29.2,87.5,64.3,15.26,269,99,2026-06-01 17:04:45
DEV-0060,24.2,84.4,38.1,17.81,8,38,2026-06-05 12:04:45
DEV-0080,16.6,24.8,23.2,5.45,65,58,2026-05-24 01:04:45
DEV-0112,78.7,29.6,56.5,22.55,136,32,2026-06-13 04:04:45
DEV-0055,49.3,51.5,61.0,27.62,141,34,2026-06-05 07:04:45
DEV-0114,8.7,55.0,51.5,19.2,115,4,2026-06-08 04:04:45
DEV-0024,92.5,12.7,54.4,21.73,7,92,2026-06-02 02:04:45
DEV-0020,43.1,60.0,23.0,38.44,86,27,2026-05-20 00:04:45
DEV-0005,85.9,58.6,52.9,33.01,200,26,2026-06-07 08:04:45
DEV-0003,91.3,75.8,29.1,16.06,209,46,2026-06-05 09:04:45
DEV-0001,93.1,12.3,52.8,31.69,185,36,2026-06-14 03:04:45
DEV-0103,21.2,47.0,70.8,6.16,79,81,2026-05-21 17:04:45
DEV-0046,24.4,54.7,70.7,5.2,154,17,2026-06-08 03:04:45
DEV-0011,64.8,52.5,58.5,39.11,201,67,2026-06-11 07:04:45
DEV-0104,86.8,34.1,68.1,40.18,21,73,2026-06-06 13:04:45
DEV-0117,92.1,82.8,39.1,28.88,234,28,2026-05-25 16:04:45
DEV-0046,44.9,76.0,53.0,44.82,274,96,2026-06-10 07:04:45
DEV-0035,79.8,36.4,57.4,15.65,58,48,2026-06-13 02:04:45
DEV-0069,19.1,21.6,57.3,39.41,75,56,2026-06-04 23:04:45
DEV-0110,16.8,38.4,72.6,27.7,99,47,2026-06-01 03:04:45
DEV-0083,47.0,43.5,49.0,28.67,45,44,2026-06-02 06:04:45
DEV-0076,8.7,14.3,48.2,30.88,173,39,2026-06-05 12:04:45
DEV-0095,50.2,41.0,57.1,20.24,155,66,2026-05-24 01:04:45
DEV-0037,57.7,19.2,59.2,19.64,20,66,2026-05-23 07:04:45
DEV-0018,63.9,33.0,59.2,6.85,175,4,2026-05-28 18:04:45
DEV-0120,81.6,57.7,39.9,40.27,112,48,2026-06-02 12:04:45
DEV-0066,51.0,78.7,47.9,37.03,83,58,2026-05-28 23:04:45
DEV-0100,34.7,45.8,66.0,33.24,257,35,2026-05-31 19:04:45
DEV-0074,83.6,39.6,68.4,10.29,116,66,2026-05-28 14:04:45
DEV-0019,81.6,68.9,64.7,16.17,245,79,2026-06-15 01:04:45
DEV-0003,49.4,66.9,68.1,45.17,150,71,2026-06-03 11:04:45
DEV-0073,66.9,43.3,69.3,46.49,59,56,2026-05-29 12:04:45
DEV-0017,22.8,55.1,63.3,34.65,255,16,2026-06-10 03:04:45
DEV-0043,37.8,27.7,69.6,46.86,235,56,2026-05-28 15:04:45
