record_id,visit_time,gate,visitor_count,weather,ticket_type
186705,2025-04-16 13:10:00,西门,6,晴,成人票
186741,2025-04-16 14:10:00,西门,31,晴,成人票
186776,2025-04-16 15:10:00,南门,27,晴,学生票
186812,2025-04-16 16:10:00,南门,41,晴,学生票
186847,2025-04-16 17:10:00,东门,1,晴,成人票
186883,2025-04-16 18:10:00,东门,2,晴,成人票
186918,2025-04-17 08:05:00,西门,3,晴,成人票
186954,2025-04-17 09:05:00,西门,5,晴,成人票
186989,2025-04-17 10:05:00,南门,32,晴,学生票
187025,2025-04-17 11:05:00,南门,34,晴,成人票
187060,2025-04-17 12:05:00,东门,27,晴,成人票
187095,2025-04-17 13:00:00,西门,5,晴,学生票
187131,2025-04-17 14:00:00,西门,17,晴,团体票
187166,2025-04-17 15:00:00,南门,40,晴,成人票
187202,2025-04-17 16:00:00,南门,37,晴,成人票
187237,2025-04-17 17:00:00,东门,3,晴,成人票
187273,2025-04-17 18:00:00,东门,1,晴,成人票
187308,2025-04-17 18:55:00,西门,0,晴,团体票
187344,2025-04-18 08:55:00,西门,0,晴,学生票
187379,2025-04-18 09:55:00,南门,5,晴,成人票
187415,2025-04-18 10:55:00,南门,35,晴,成人票
187450,2025-04-18 11:55:00,东门,57,晴,成人票
187486,2025-04-18 12:55:00,东门,39,晴,成人票
187521,2025-04-18 13:50:00,西门,3,晴,成人票
187557,2025-04-18 14:50:00,西门,25,晴,成人票
187592,2025-04-18 15:50:00,南门,33,晴,成人票
187628,2025-04-18 16:50:00,南门,32,晴,成人票
187663,2025-04-18 17:50:00,东门,7,晴,成人票
187699,2025-04-18 18:50:00,东门,2,晴,学生票
187734,2025-04-19 08:45:00,西门,2,晴,成人票
187770,2025-04-19 09:45:00,西门,8,晴,成人票
187805,2025-04-19 10:45:00,南门,35,晴,成人票
187841,2025-04-19 11:45:00,南门,55,晴,成人票
187876,2025-04-19 12:45:00,东门,48,晴,成人票
187912,2025-04-19 13:45:00,东门,12,晴,成人票
187947,2025-04-19 14:40:00,西门,40,晴,成人票
187983,2025-04-19 15:40:00,西门,37,晴,学生票
188018,2025-04-19 16:40:00,南门,54,晴,成人票
188053,2025-04-19 17:40:00,东门,12,晴,学生票
188089,2025-04-19 18:40:00,东门,3,晴,学生票
188124,2025-04-20 08:35:00,西门,1,多云,团体票
188160,2025-04-20 09:35:00,西门,0,多云,学生票
188195,2025-04-20 10:35:00,南门,38,多云,成人票
188231,2025-04-20 11:35:00,南门,55,多云,学生票
188266,2025-04-20 12:35:00,东门,41,多云,学生票
188302,2025-04-20 13:35:00,东门,14,多云,团体票
188337,2025-04-20 14:30:00,西门,18,多云,学生票
188373,2025-04-20 15:30:00,西门,50,多云,团体票
188408,2025-04-20 16:30:00,南门,48,多云,学生票
188444,2025-04-20 17:30:00,南门,5,多云,团体票
188479,2025-04-20 18:30:00,东门,6,多云,成人票
188515,2025-04-21 08:30:00,东门,7,晴,成人票
188550,2025-04-21 09:25:00,西门,7,晴,成人票
188586,2025-04-21 10:25:00,西门,15,晴,团体票
188621,2025-04-21 11:25:00,南门,25,晴,团体票
188657,2025-04-21 12:25:00,南门,15,晴,成人票
188692,2025-04-21 13:25:00,东门,8,晴,成人票
188728,2025-04-21 14:25:00,东门,41,晴,成人票
188763,2025-04-21 15:20:00,西门,16,晴,成人票
188799,2025-04-21 16:20:00,西门,28,晴,学生票
188834,2025-04-21 17:20:00,南门,1,晴,团体票
188870,2025-04-21 18:20:00,南门,2,晴,成人票
188905,2025-04-22 08:20:00,东门,4,晴,成人票
188941,2025-04-22 09:20:00,东门,5,晴,成人票
188976,2025-04-22 10:15:00,西门,28,晴,团体票
189011,2025-04-22 11:15:00,南门,44,晴,学生票
189047,2025-04-22 12:15:00,南门,27,晴,成人票
189082,2025-04-22 13:15:00,东门,12,晴,成人票
189118,2025-04-22 14:15:00,东门,39,晴,成人票
189153,2025-04-22 15:10:00,西门,33,晴,学生票
189189,2025-04-22 16:10:00,西门,36,晴,成人票
189224,2025-04-22 17:10:00,南门,4,晴,团体票
189260,2025-04-22 18:10:00,南门,2,晴,成人票
189295,2025-04-23 08:10:00,东门,2,阴,学生票
189331,2025-04-23 09:10:00,东门,6,阴,成人票
189366,2025-04-23 10:05:00,西门,9,阴,学生票
189402,2025-04-23 11:05:00,西门,29,阴,成人票
189437,2025-04-23 12:05:00,南门,22,阴,成人票
189473,2025-04-23 13:05:00,南门,8,阴,学生票
189508,2025-04-23 14:05:00,东门,26,阴,成人票
189544,2025-04-23 15:05:00,东门,25,阴,成人票
189579,2025-04-23 16:00:00,西门,17,阴,成人票
189615,2025-04-23 17:00:00,西门,1,阴,成人票
189650,2025-04-23 18:00:00,南门,3,阴,团体票
189686,2025-04-24 08:00:00,南门,4,晴,成人票
189721,2025-04-24 09:00:00,东门,12,晴,成人票
189757,2025-04-24 10:00:00,东门,40,晴,成人票
189792,2025-04-24 10:55:00,西门,17,晴,成人票
189828,2025-04-24 11:55:00,西门,19,晴,成人票
189863,2025-04-24 12:55:00,南门,15,晴,团体票
189899,2025-04-24 13:55:00,南门,5,晴,成人票
189934,2025-04-24 14:55:00,东门,27,晴,团体票
189969,2025-04-24 15:50:00,西门,15,晴,成人票
190005,2025-04-24 16:50:00,西门,32,晴,成人票
190040,2025-04-24 17:50:00,南门,6,晴,成人票
190076,2025-04-24 18:50:00,南门,1,晴,成人票
190111,2025-04-25 08:50:00,东门,5,晴,团体票
190147,2025-04-25 09:50:00,东门,6,晴,成人票
190182,2025-04-25 10:45:00,西门,18,晴,成人票
190218,2025-04-25 11:45:00,西门,36,晴,学生票
190253,2025-04-25 12:45:00,南门,24,晴,成人票
190289,2025-04-25 13:45:00,南门,8,晴,成人票
190324,2025-04-25 14:45:00,东门,36,晴,团体票
190360,2025-04-25 15:45:00,东门,64,晴,成人票
190395,2025-04-25 16:40:00,西门,33,晴,成人票
190431,2025-04-25 17:40:00,西门,1,晴,成人票
190466,2025-04-25 18:40:00,南门,3,晴,团体票
190502,2025-04-26 08:40:00,南门,6,晴,团体票
190537,2025-04-26 09:40:00,东门,8,晴,学生票
190573,2025-04-26 10:40:00,东门,55,晴,学生票
190608,2025-04-26 11:35:00,西门,25,晴,团体票
190644,2025-04-26 12:35:00,西门,31,晴,团体票
190679,2025-04-26 13:35:00,南门,13,晴,成人票
190715,2025-04-26 14:35:00,南门,50,晴,成人票
190750,2025-04-26 15:35:00,东门,67,晴,学生票
190786,2025-04-26 16:35:00,东门,92,晴,团体票
190821,2025-04-26 17:30:00,西门,4,晴,成人票
190857,2025-04-26 18:30:00,西门,4,晴,学生票
190892,2025-04-27 08:30:00,南门,5,晴,成人票
190927,2025-04-27 09:30:00,东门,12,晴,成人票
190963,2025-04-27 10:30:00,东门,76,晴,成人票
190998,2025-04-27 11:25:00,西门,52,晴,成人票
191034,2025-04-27 12:25:00,西门,19,晴,团体票
191069,2025-04-27 13:25:00,南门,14,晴,成人票
191105,2025-04-27 14:25:00,南门,36,晴,成人票
191140,2025-04-27 15:25:00,东门,107,晴,成人票
191176,2025-04-27 16:25:00,东门,95,晴,学生票
191211,2025-04-27 17:20:00,西门,3,晴,学生票
191247,2025-04-27 18:20:00,西门,1,晴,成人票
191282,2025-04-28 08:20:00,南门,1,晴,成人票
191318,2025-04-28 09:20:00,南门,3,晴,成人票
191353,2025-04-28 10:20:00,东门,56,晴,学生票
191389,2025-04-28 11:20:00,东门,50,晴,学生票
191424,2025-04-28 12:15:00,西门,21,晴,成人票
191460,2025-04-28 13:15:00,西门,6,晴,成人票
191495,2025-04-28 14:15:00,南门,38,晴,成人票
191531,2025-04-28 15:15:00,南门,45,晴,成人票
191566,2025-04-28 16:15:00,东门,56,晴,成人票
191602,2025-04-28 17:15:00,东门,10,晴,成人票
191637,2025-04-28 18:10:00,西门,2,晴,成人票
191673,2025-04-29 08:10:00,西门,2,晴,成人票
191708,2025-04-29 09:10:00,南门,8,晴,团体票
191744,2025-04-29 10:10:00,南门,31,晴,学生票
191779,2025-04-29 11:10:00,东门,67,晴,成人票
191815,2025-04-29 12:10:00,东门,34,晴,学生票
191850,2025-04-29 13:05:00,西门,7,晴,学生票
191885,2025-04-29 14:05:00,南门,37,晴,成人票
191921,2025-04-29 15:05:00,南门,55,晴,团体票
191956,2025-04-29 16:05:00,东门,22,晴,成人票
191992,2025-04-29 17:05:00,东门,1,晴,成人票
192027,2025-04-29 18:00:00,西门,1,晴,团体票
192063,2025-04-30 08:00:00,西门,3,晴,成人票
192098,2025-04-30 09:00:00,南门,2,晴,团体票
192134,2025-04-30 10:00:00,南门,43,晴,成人票
192169,2025-04-30 11:00:00,东门,83,晴,学生票
192205,2025-04-30 12:00:00,东门,55,晴,学生票
192240,2025-04-30 12:55:00,西门,11,晴,学生票
192276,2025-04-30 13:55:00,西门,4,晴,成人票
192311,2025-04-30 14:55:00,南门,17,晴,成人票
192347,2025-04-30 15:55:00,南门,55,晴,成人票
192382,2025-04-30 16:55:00,东门,72,晴,成人票
192418,2025-04-30 17:55:00,东门,5,晴,成人票
192453,2025-04-30 18:50:00,西门,2,晴,成人票
192489,2025-05-01 08:50:00,西门,7,晴,成人票
192524,2025-05-01 09:50:00,南门,14,晴,成人票
192560,2025-05-01 10:50:00,南门,58,晴,学生票
192595,2025-05-01 11:50:00,东门,141,晴,团体票
192631,2025-05-01 12:50:00,东门,50,晴,成人票
192666,2025-05-01 13:45:00,西门,5,晴,团体票
192702,2025-05-01 14:45:00,西门,24,晴,团体票
192737,2025-05-01 15:45:00,南门,81,晴,团体票
192773,2025-05-01 16:45:00,南门,33,晴,团体票
192808,2025-05-01 17:45:00,东门,8,晴,团体票
192843,2025-05-01 18:40:00,西门,1,晴,团体票
192879,2025-05-02 08:40:00,西门,5,晴,团体票
192914,2025-05-02 09:40:00,南门,2,晴,成人票
192950,2025-05-02 10:40:00,南门,73,晴,团体票
192985,2025-05-02 11:40:00,东门,83,晴,团体票
193021,2025-05-02 12:40:00,东门,48,晴,团体票
193056,2025-05-02 13:35:00,西门,11,晴,成人票
193092,2025-05-02 14:35:00,西门,26,晴,团体票
193127,2025-05-02 15:35:00,南门,98,晴,团体票
193163,2025-05-02 16:35:00,南门,88,晴,团体票
193198,2025-05-02 17:35:00,东门,4,晴,学生票
193234,2025-05-02 18:35:00,东门,8,晴,学生票
193269,2025-05-03 08:30:00,西门,0,晴,学生票
193305,2025-05-03 09:30:00,西门,5,晴,成人票
193340,2025-05-03 10:30:00,南门,34,晴,成人票
193376,2025-05-03 11:30:00,南门,108,晴,团体票
193411,2025-05-03 12:30:00,东门,47,晴,成人票
193447,2025-05-03 13:30:00,东门,25,晴,成人票
193482,2025-05-03 14:25:00,西门,36,晴,成人票
193518,2025-05-03 15:25:00,西门,29,晴,团体票
193553,2025-05-03 16:25:00,南门,86,晴,成人票
193589,2025-05-03 17:25:00,南门,4,晴,成人票
193624,2025-05-03 18:25:00,东门,8,晴,团体票
193660,2025-05-04 08:25:00,东门,2,晴,成人票
193695,2025-05-04 09:20:00,西门,9,晴,学生票
193731,2025-05-04 10:20:00,西门,42,晴,成人票
193766,2025-05-04 11:20:00,南门,52,晴,成人票
193801,2025-05-04 12:20:00,东门,94,晴,团体票
193837,2025-05-04 13:20:00,东门,22,晴,成人票
193872,2025-05-04 14:15:00,西门,33,晴,成人票
193908,2025-05-04 15:15:00,西门,55,晴,成人票
193943,2025-05-04 16:15:00,南门,78,晴,团体票
193979,2025-05-04 17:15:00,南门,4,晴,团体票
194014,2025-05-04 18:15:00,东门,4,晴,团体票
194050,2025-05-05 08:15:00,东门,8,晴,学生票
194085,2025-05-05 09:10:00,西门,6,晴,学生票
194121,2025-05-05 10:10:00,西门,50,晴,成人票
194156,2025-05-05 11:10:00,南门,57,晴,团体票
194192,2025-05-05 12:10:00,南门,67,晴,成人票
194227,2025-05-05 13:10:00,东门,24,晴,团体票
194263,2025-05-05 14:10:00,东门,46,晴,学生票
194298,2025-05-05 15:05:00,西门,75,晴,成人票
194334,2025-05-05 16:05:00,西门,40,晴,学生票
194369,2025-05-05 17:05:00,南门,6,晴,团体票
194405,2025-05-05 18:05:00,南门,3,晴,团体票
194440,2025-05-06 08:05:00,东门,3,晴,团体票
194476,2025-05-06 09:05:00,东门,1,晴,成人票
194511,2025-05-06 10:00:00,西门,30,晴,成人票
194547,2025-05-06 11:00:00,西门,18,晴,成人票
194582,2025-05-06 12:00:00,南门,25,晴,成人票
194618,2025-05-06 13:00:00,南门,7,晴,成人票
194653,2025-05-06 14:00:00,东门,51,晴,团体票
194689,2025-05-06 15:00:00,东门,72,晴,学生票
194724,2025-05-06 15:55:00,西门,21,晴,学生票
194760,2025-05-06 16:55:00,西门,20,晴,学生票
194795,2025-05-06 17:55:00,南门,5,晴,成人票
194830,2025-05-06 18:55:00,东门,2,晴,学生票
194866,2025-05-07 08:55:00,东门,5,小雨,团体票
194901,2025-05-07 09:50:00,西门,2,小雨,学生票
194937,2025-05-07 10:50:00,西门,11,小雨,学生票
194972,2025-05-07 11:50:00,南门,27,小雨,成人票
195008,2025-05-07 12:50:00,南门,15,小雨,团体票
195043,2025-05-07 13:50:00,东门,5,小雨,学生票
195079,2025-05-07 14:50:00,东门,26,小雨,学生票
195114,2025-05-07 15:45:00,西门,8,小雨,学生票
195150,2025-05-07 16:45:00,西门,16,小雨,成人票
195185,2025-05-07 17:45:00,南门,1,小雨,成人票
195221,2025-05-07 18:45:00,南门,2,小雨,成人票
195256,2025-05-08 08:45:00,东门,6,晴,学生票
195292,2025-05-08 09:45:00,东门,11,晴,成人票
195327,2025-05-08 10:40:00,西门,30,晴,成人票
195363,2025-05-08 11:40:00,西门,18,晴,学生票
195398,2025-05-08 12:40:00,南门,32,晴,团体票
195434,2025-05-08 13:40:00,南门,3,晴,成人票
195469,2025-05-08 14:40:00,东门,52,晴,团体票
195505,2025-05-08 15:40:00,东门,77,晴,成人票
195540,2025-05-08 16:35:00,西门,27,晴,学生票
195576,2025-05-08 17:35:00,西门,1,晴,学生票
195611,2025-05-08 18:35:00,南门,2,晴,成人票
195647,2025-05-09 08:35:00,南门,3,阴,成人票
195682,2025-05-09 09:35:00,东门,6,阴,学生票
195718,2025-05-09 10:35:00,东门,22,阴,成人票
195753,2025-05-09 11:30:00,西门,20,阴,成人票
195788,2025-05-09 12:30:00,南门,20,阴,成人票
195824,2025-05-09 13:30:00,南门,3,阴,成人票
195859,2025-05-09 14:30:00,东门,23,阴,成人票
195895,2025-05-09 15:30:00,东门,44,阴,成人票
195930,2025-05-09 16:25:00,西门,17,阴,学生票
195966,2025-05-09 17:25:00,西门,2,阴,团体票
196001,2025-05-09 18:25:00,南门,1,阴,成人票
196037,2025-05-10 08:25:00,南门,4,晴,成人票
196072,2025-05-10 09:25:00,东门,2,晴,成人票
196108,2025-05-10 10:25:00,东门,36,晴,学生票
196143,2025-05-10 11:20:00,西门,57,晴,成人票
196179,2025-05-10 12:20:00,西门,34,晴,团体票
196214,2025-05-10 13:20:00,南门,16,晴,团体票
196250,2025-05-10 14:20:00,南门,41,晴,团体票
196285,2025-05-10 15:20:00,东门,92,晴,成人票
196321,2025-05-10 16:20:00,东门,46,晴,团体票
196356,2025-05-10 17:15:00,西门,6,晴,学生票
196392,2025-05-10 18:15:00,西门,5,晴,成人票
196427,2025-05-11 08:15:00,南门,2,多云,成人票
196463,2025-05-11 09:15:00,南门,3,多云,成人票
196498,2025-05-11 10:15:00,东门,70,多云,团体票
196534,2025-05-11 11:15:00,东门,57,多云,成人票
196569,2025-05-11 12:10:00,西门,24,多云,成人票
196605,2025-05-11 13:10:00,西门,4,多云,团体票
196640,2025-05-11 14:10:00,南门,20,多云,成人票
196676,2025-05-11 15:10:00,南门,27,多云,成人票
196711,2025-05-11 16:10:00,东门,34,多云,成人票
196746,2025-05-11 17:05:00,西门,4,多云,学生票
196782,2025-05-11 18:05:00,西门,3,多云,团体票
196817,2025-05-12 08:05:00,南门,3,晴,成人票
196853,2025-05-12 09:05:00,南门,5,晴,成人票
196888,2025-05-12 10:05:00,东门,29,晴,成人票
196924,2025-05-12 11:05:00,东门,64,晴,学生票
196959,2025-05-12 12:00:00,西门,23,晴,成人票
196995,2025-05-12 13:00:00,西门,7,晴,团体票
197030,2025-05-12 14:00:00,南门,24,晴,成人票
197066,2025-05-12 15:00:00,南门,62,晴,成人票
197101,2025-05-12 16:00:00,东门,34,晴,学生票
197137,2025-05-12 17:00:00,东门,10,晴,成人票
197172,2025-05-12 17:55:00,西门,1,晴,团体票
197208,2025-05-12 18:55:00,西门,1,晴,成人票
197243,2025-05-13 08:55:00,南门,4,阴,成人票
197279,2025-05-13 09:55:00,南门,3,阴,成人票
197314,2025-05-13 10:55:00,东门,33,阴,成人票
197350,2025-05-13 11:55:00,东门,24,阴,成人票
197385,2025-05-13 12:50:00,西门,12,阴,成人票
197421,2025-05-13 13:50:00,西门,3,阴,学生票
197456,2025-05-13 14:50:00,南门,18,阴,团体票
197492,2025-05-13 15:50:00,南门,25,阴,成人票
197527,2025-05-13 16:50:00,东门,36,阴,成人票
197563,2025-05-13 17:50:00,东门,6,阴,成人票
197598,2025-05-13 18:45:00,西门,2,阴,成人票
197634,2025-05-14 08:45:00,西门,1,多云,学生票
197669,2025-05-14 09:45:00,南门,5,多云,成人票
197704,2025-05-14 10:45:00,东门,48,多云,成人票
197740,2025-05-14 11:45:00,东门,53,多云,成人票
197775,2025-05-14 12:40:00,西门,12,多云,学生票
197811,2025-05-14 13:40:00,西门,3,多云,学生票
197846,2025-05-14 14:40:00,南门,33,多云,成人票
197882,2025-05-14 15:40:00,南门,31,多云,成人票
197917,2025-05-14 16:40:00,东门,39,多云,成人票
197953,2025-05-14 17:40:00,东门,7,多云,成人票
197988,2025-05-14 18:35:00,西门,0,多云,团体票
198024,2025-05-15 08:35:00,西门,0,阴,成人票
198059,2025-05-15 09:35:00,南门,4,阴,成人票
198095,2025-05-15 10:35:00,南门,27,阴,学生票
198130,2025-05-15 11:35:00,东门,25,阴,学生票
198166,2025-05-15 12:35:00,东门,17,阴,成人票
198201,2025-05-15 13:30:00,西门,1,阴,成人票
198237,2025-05-15 14:30:00,西门,12,阴,成人票
198272,2025-05-15 15:30:00,南门,17,阴,成人票
198308,2025-05-15 16:30:00,南门,31,阴,团体票
198343,2025-05-15 17:30:00,东门,5,阴,成人票
198379,2025-05-15 18:30:00,东门,2,阴,成人票
198414,2025-05-16 08:25:00,西门,2,阴,成人票
198450,2025-05-16 09:25:00,西门,0,阴,学生票
198485,2025-05-16 10:25:00,南门,24,阴,成人票
198521,2025-05-16 11:25:00,南门,40,阴,学生票
198556,2025-05-16 12:25:00,东门,39,阴,成人票
198592,2025-05-16 13:25:00,东门,5,阴,成人票
198627,2025-05-16 14:20:00,西门,18,阴,成人票
198662,2025-05-16 15:20:00,南门,17,阴,团体票
198698,2025-05-16 16:20:00,南门,26,阴,成人票
198733,2025-05-16 17:20:00,东门,2,阴,成人票
198769,2025-05-16 18:20:00,东门,4,阴,成人票
198804,2025-05-17 08:15:00,西门,3,多云,成人票
198840,2025-05-17 09:15:00,西门,4,多云,成人票
198875,2025-05-17 10:15:00,南门,35,多云,成人票
198911,2025-05-17 11:15:00,南门,34,多云,学生票
198946,2025-05-17 12:15:00,东门,30,多云,成人票
198982,2025-05-17 13:15:00,东门,13,多云,学生票
199017,2025-05-17 14:10:00,西门,30,多云,学生票
199053,2025-05-17 15:10:00,西门,34,多云,学生票
199088,2025-05-17 16:10:00,南门,33,多云,成人票
199124,2025-05-17 17:10:00,南门,2,多云,学生票
199159,2025-05-17 18:10:00,东门,3,多云,团体票
199195,2025-05-18 08:10:00,东门,2,阴,团体票
199230,2025-05-18 09:05:00,西门,2,阴,学生票
199266,2025-05-18 10:05:00,西门,19,阴,学生票
199301,2025-05-18 11:05:00,南门,32,阴,成人票
199337,2025-05-18 12:05:00,南门,16,阴,成人票
199372,2025-05-18 13:05:00,东门,10,阴,成人票
199408,2025-05-18 14:05:00,东门,57,阴,团体票
199443,2025-05-18 15:00:00,西门,38,阴,团体票
199479,2025-05-18 16:00:00,西门,31,阴,团体票
199514,2025-05-18 17:00:00,南门,7,阴,学生票
199550,2025-05-18 18:00:00,南门,1,阴,团体票
199585,2025-05-19 08:00:00,东门,0,晴,学生票
199620,2025-05-19 08:55:00,西门,0,晴,成人票
199656,2025-05-19 09:55:00,西门,0,晴,成人票
199691,2025-05-19 10:55:00,南门,45,晴,成人票
199727,2025-05-19 11:55:00,南门,50,晴,学生票
199762,2025-05-19 12:55:00,东门,61,晴,学生票
199798,2025-05-19 13:55:00,东门,14,晴,成人票
199833,2025-05-19 14:50:00,西门,12,晴,成人票
199869,2025-05-19 15:50:00,西门,15,晴,团体票
199904,2025-05-19 16:50:00,南门,18,晴,成人票
199940,2025-05-19 17:50:00,南门,2,晴,成人票
199975,2025-05-19 18:50:00,东门,4,晴,成人票
200011,2025-05-20 08:50:00,东门,6,晴,成人票
200046,2025-05-20 09:45:00,西门,1,晴,成人票
200082,2025-05-20 10:45:00,西门,11,晴,成人票
200117,2025-05-20 11:45:00,南门,46,晴,团体票
200153,2025-05-20 12:45:00,南门,25,晴,成人票
200188,2025-05-20 13:45:00,东门,5,晴,学生票
200224,2025-05-20 14:45:00,东门,25,晴,团体票
200259,2025-05-20 15:40:00,西门,29,晴,成人票
200295,2025-05-20 16:40:00,西门,29,晴,成人票
200330,2025-05-20 17:40:00,南门,3,晴,学生票
200366,2025-05-20 18:40:00,南门,0,晴,成人票
200401,2025-05-21 08:40:00,东门,5,小雨,成人票
200437,2025-05-21 09:40:00,东门,5,小雨,成人票
200472,2025-05-21 10:35:00,西门,15,小雨,团体票
200508,2025-05-21 11:35:00,西门,10,小雨,成人票
200543,2025-05-21 12:35:00,南门,10,小雨,团体票
200578,2025-05-21 13:35:00,东门,3,小雨,学生票
200614,2025-05-21 14:35:00,东门,13,小雨,成人票
200649,2025-05-21 15:30:00,西门,12,小雨,团体票
200685,2025-05-21 16:30:00,西门,8,小雨,学生票
200720,2025-05-21 17:30:00,南门,2,小雨,成人票
200756,2025-05-21 18:30:00,南门,1,小雨,成人票
200791,2025-05-22 08:30:00,东门,4,多云,成人票
200827,2025-05-22 09:30:00,东门,8,多云,团体票
200862,2025-05-22 10:25:00,西门,25,多云,学生票
200898,2025-05-22 11:25:00,西门,23,多云,成人票
200933,2025-05-22 12:25:00,南门,18,多云,成人票
200969,2025-05-22 13:25:00,南门,5,多云,成人票
201004,2025-05-22 14:25:00,东门,36,多云,成人票
201040,2025-05-22 15:25:00,东门,49,多云,成人票
201075,2025-05-22 16:20:00,西门,12,多云,学生票
201111,2025-05-22 17:20:00,西门,2,多云,成人票
201146,2025-05-22 18:20:00,南门,2,多云,学生票
201182,2025-05-23 08:20:00,南门,0,阴,成人票
201217,2025-05-23 09:20:00,东门,4,阴,团体票
201253,2025-05-23 10:20:00,东门,46,阴,学生票
201288,2025-05-23 11:15:00,西门,23,阴,成人票
201324,2025-05-23 12:15:00,西门,17,阴,成人票
201359,2025-05-23 13:15:00,南门,8,阴,成人票
201395,2025-05-23 14:15:00,南门,28,阴,学生票
201430,2025-05-23 15:15:00,东门,45,阴,学生票
201466,2025-05-23 16:15:00,东门,22,阴,成人票
201501,2025-05-23 17:10:00,西门,2,阴,学生票
201536,2025-05-23 18:10:00,南门,0,阴,成人票
201572,2025-05-24 08:10:00,南门,1,多云,成人票
201607,2025-05-24 09:10:00,东门,4,多云,学生票
201643,2025-05-24 10:10:00,东门,32,多云,成人票
201678,2025-05-24 11:05:00,西门,19,多云,学生票
201714,2025-05-24 12:05:00,西门,16,多云,成人票
201749,2025-05-24 13:05:00,南门,8,多云,成人票
201785,2025-05-24 14:05:00,南门,26,多云,学生票
201820,2025-05-24 15:05:00,东门,68,多云,学生票
201856,2025-05-24 16:05:00,东门,64,多云,学生票
201891,2025-05-24 17:00:00,西门,1,多云,成人票
201927,2025-05-24 18:00:00,西门,2,多云,学生票
201962,2025-05-25 08:00:00,南门,5,阴,学生票
201998,2025-05-25 09:00:00,南门,5,阴,成人票
202033,2025-05-25 10:00:00,东门,67,阴,学生票
202069,2025-05-25 11:00:00,东门,72,阴,团体票
202104,2025-05-25 11:55:00,西门,33,阴,学生票
202140,2025-05-25 12:55:00,西门,20,阴,团体票
202175,2025-05-25 13:55:00,南门,3,阴,团体票
202211,2025-05-25 14:55:00,南门,39,阴,成人票
202246,2025-05-25 15:55:00,东门,96,阴,学生票
202282,2025-05-25 16:55:00,东门,32,阴,学生票
202317,2025-05-25 17:50:00,西门,6,阴,团体票
202353,2025-05-25 18:50:00,西门,2,阴,成人票
202388,2025-05-26 08:50:00,南门,1,晴,成人票
202424,2025-05-26 09:50:00,南门,8,晴,成人票
202459,2025-05-26 10:50:00,东门,58,晴,学生票
202494,2025-05-26 11:45:00,西门,32,晴,成人票
202530,2025-05-26 12:45:00,西门,25,晴,成人票
202565,2025-05-26 13:45:00,南门,4,晴,成人票
202601,2025-05-26 14:45:00,南门,46,晴,成人票
202636,2025-05-26 15:45:00,东门,77,晴,学生票
202672,2025-05-26 16:45:00,东门,53,晴,团体票
202707,2025-05-26 17:40:00,西门,5,晴,成人票
202743,2025-05-26 18:40:00,西门,2,晴,成人票
202778,2025-05-27 08:40:00,南门,1,晴,成人票
202814,2025-05-27 09:40:00,南门,8,晴,团体票
202849,2025-05-27 10:40:00,东门,46,晴,成人票
202885,2025-05-27 11:40:00,东门,71,晴,学生票
202920,2025-05-27 12:35:00,西门,23,晴,学生票
202956,2025-05-27 13:35:00,西门,3,晴,学生票
202991,2025-05-27 14:35:00,南门,39,晴,成人票
203027,2025-05-27 15:35:00,南门,33,晴,团体票
203062,2025-05-27 16:35:00,东门,43,晴,成人票
203098,2025-05-27 17:35:00,东门,9,晴,成人票
203133,2025-05-27 18:30:00,西门,1,晴,成人票
203169,2025-05-28 08:30:00,西门,2,阴,成人票
203204,2025-05-28 09:30:00,南门,4,阴,成人票
203240,2025-05-28 10:30:00,南门,22,阴,成人票
203275,2025-05-28 11:30:00,东门,64,阴,成人票
203311,2025-05-28 12:30:00,东门,38,阴,学生票
203346,2025-05-28 13:25:00,西门,3,阴,成人票
203382,2025-05-28 14:25:00,西门,18,阴,成人票
203417,2025-05-28 15:25:00,南门,30,阴,学生票
203452,2025-05-28 16:25:00,东门,28,阴,成人票
203488,2025-05-28 17:25:00,东门,7,阴,成人票
203523,2025-05-28 18:20:00,西门,0,阴,学生票
203559,2025-05-29 08:20:00,西门,2,多云,成人票
203594,2025-05-29 09:20:00,南门,0,多云,成人票
203630,2025-05-29 10:20:00,南门,22,多云,成人票
203665,2025-05-29 11:20:00,东门,69,多云,成人票
203701,2025-05-29 12:20:00,东门,16,多云,成人票
203736,2025-05-29 13:15:00,西门,3,多云,成人票
203772,2025-05-29 14:15:00,西门,28,多云,成人票
203807,2025-05-29 15:15:00,南门,38,多云,成人票
203843,2025-05-29 16:15:00,南门,41,多云,成人票
203878,2025-05-29 17:15:00,东门,5,多云,学生票
203914,2025-05-29 18:15:00,东门,1,多云,成人票
203949,2025-05-30 08:10:00,西门,0,多云,成人票
203985,2025-05-30 09:10:00,西门,4,多云,学生票
204020,2025-05-30 10:10:00,南门,16,多云,学生票
204056,2025-05-30 11:10:00,南门,31,多云,学生票
204091,2025-05-30 12:10:00,东门,28,多云,成人票
204127,2025-05-30 13:10:00,东门,10,多云,成人票
204162,2025-05-30 14:05:00,西门,12,多云,成人票
204198,2025-05-30 15:05:00,西门,31,多云,成人票
204233,2025-05-30 16:05:00,南门,35,多云,成人票
204269,2025-05-30 17:05:00,南门,6,多云,成人票
204304,2025-05-30 18:05:00,东门,1,多云,成人票
204340,2025-05-31 08:05:00,东门,2,晴,学生票
